C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/02/20,09:43:56,001740008636165,MONTHLY_ARCHIVE,001740008636165
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/01/14 14:50:00",1,SA1,20250114130,0,43.12705,0,43.12705,0,0,"2025/01/14 14:45:06",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,5.10995,5.10995,0,0.34,0.34,0,0.39,0.39,0,0.39,0.39,0,2.6,2.6,0,FIRM,43.12705,0.1,0.1,0.1,5.10995,0.34,0.39,0.39,2.6,167435.34846,539.03451,182.46818,242.24,12843.1041,386.73824,758.17042,233.29092,4705.90881,NOT_OCD,NOT_MII,0.86,0.86,0,0.04,0.04,0,0.86,0.04,825.98589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 14:55:00",1,QLD1,20250114131,0,75.25,0,75.25,0,0,"2025/01/14 14:50:09",0,0,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,1.83,1.83,0,1.83,1.83,0,FIRM,75.25,0,0,0.1,7.99,0.37,0.39,1.83,1.83,176237.0544,933.03387,842.56271,299.23882,12903.22292,6763.51761,5320.66696,822.59043,5295.01832,NOT_OCD,NOT_MII,0.26,0.26,0,0,0,0,0.26,0,826.24589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 14:50:00",1,TAS1,20250114130,0,140.04,0,140.04,0,0,"2025/01/14 14:45:06",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.03,6.03,0,0.34,0.34,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.1,6.03,0.34,0.38,0,2.27,259336.49873,15368.31347,904.93305,268.41723,16506.10901,1853.46967,694.49372,227.80036,5756.66438,NOT_OCD,NOT_MII,0.86,0.86,0,0.04,0.04,0,0.86,0.04,683.45349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 14:50:00",1,VIC1,20250114130,0,39.29852,0,39.29852,0,0,"2025/01/14 14:45:06",0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,5.10995,5.10995,0,0.34,0.34,0,0.39,0.39,0,0.39,0.39,0,2.6,2.6,0,FIRM,39.29852,0.1,0.1,0.1,5.10995,0.34,0.39,0.39,2.6,167739.70083,405.37,176.27818,237.12,12837.9841,259.68786,726.33268,229.31092,4701.92881,NOT_OCD,NOT_MII,0.86,0.86,0,0.04,0.04,0,0.86,0.04,825.98589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 14:55:00",1,NSW1,20250114131,0,72.04371,0,72.04371,0,0,"2025/01/14 14:50:09",0,0,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,1.83,1.83,0,1.83,1.83,0,FIRM,72.04371,0,0,0.1,7.99,0.37,0.39,1.83,1.83,185480.85172,405.36,176.17818,236.99,12840.9741,260.05786,726.33268,231.13092,4703.55881,NOT_OCD,NOT_MII,0.26,0.26,0,0,0,0,0.26,0,826.24589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 14:55:00",1,SA1,20250114131,0,-17.84091,0,-17.84091,0,0,"2025/01/14 14:50:09",0,0,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,1.83,1.83,0,1.83,1.83,0,FIRM,-17.84091,0,0,0.1,7.99,0.37,0.39,1.83,1.83,167473.94345,539.02451,182.36818,242.11,12846.0941,387.10824,758.17042,235.11092,4707.53881,NOT_OCD,NOT_MII,0.26,0.26,0,0,0,0,0.26,0,826.24589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 14:55:00",1,TAS1,20250114131,0,140.04,0,140.04,0,0,"2025/01/14 14:50:09",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,6.03,6.03,0,0.37,0.37,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.38,6.03,0.37,0.38,0,2.27,259334.83373,15368.31347,904.93305,268.56723,16504.14901,1853.83967,694.49372,227.80036,5755.90438,NOT_OCD,NOT_MII,0.26,0.26,0,0,0,0,0.26,0,683.71349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 14:55:00",1,VIC1,20250114131,0,-19.94181,0,-19.94181,0,0,"2025/01/14 14:50:09",0,0,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,1.83,1.83,0,1.83,1.83,0,FIRM,-19.94181,0,0,0.1,7.99,0.37,0.39,1.83,1.83,167782.26902,405.36,176.17818,236.99,12840.9741,260.05786,726.33268,231.13092,4703.55881,NOT_OCD,NOT_MII,0.26,0.26,0,0,0,0,0.26,0,826.24589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:00:00",1,NSW1,20250114132,0,70.18299,0,70.18299,0,0,"2025/01/14 14:55:03",0.01,0.01,0,0.04,0.04,0,0.1,0.1,0,7.99,7.99,0,0.1,0.1,0,0.39,0.39,0,1.78,1.78,0,1.78,1.78,0,FIRM,70.18299,0.01,0.04,0.1,7.99,0.1,0.39,1.78,1.78,185494.02456,405.37,176.17818,236.99,12837.2841,260.14786,726.33268,232.81092,4705.23881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,826.29589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:00:00",1,QLD1,20250114132,0,75.25,0,75.25,0,0,"2025/01/14 14:55:03",0.01,0.01,0,0.04,0.04,0,0.1,0.1,0,7.99,7.99,0,0.1,0.1,0,0.39,0.39,0,1.78,1.78,0,1.78,1.78,0,FIRM,75.25,0.01,0.04,0.1,7.99,0.1,0.39,1.78,1.78,176337.3044,933.04387,842.56271,299.23882,12899.53292,6731.67373,5271.80696,824.27043,5296.69832,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,826.29589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:00:00",1,SA1,20250114132,0,37.16641,0,37.16641,0,0,"2025/01/14 14:55:03",0.01,0.01,0,0.04,0.04,0,0.1,0.1,0,7.99,7.99,0,0.1,0.1,0,0.39,0.39,0,1.78,1.78,0,1.78,1.78,0,FIRM,37.16641,0.01,0.04,0.1,7.99,0.1,0.39,1.78,1.78,167563.52888,539.03451,182.36818,242.11,12842.4041,387.19824,758.17042,236.79092,4709.21881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,826.29589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:00:00",1,TAS1,20250114132,0,120.04,0,120.04,0,0,"2025/01/14 14:55:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.03,6.03,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,120.04,0.38,0.38,0.1,6.03,0.1,0.38,0,2.27,259313.64373,15368.31347,904.93305,268.56723,16503.18901,1853.92967,694.49372,227.70036,5755.14438,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,683.76349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:00:00",1,VIC1,20250114132,0,33,0,33,0,0,"2025/01/14 14:55:03",0.01,0.01,0,0.04,0.04,0,0.1,0.1,0,7.99,7.99,0,0.1,0.1,0,0.39,0.39,0,1.78,1.78,0,1.78,1.78,0,FIRM,33,0.01,0.04,0.1,7.99,0.1,0.39,1.78,1.78,167873.16902,405.37,176.17818,236.99,12837.2841,260.14786,726.33268,232.81092,4705.23881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,826.29589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:05:00",1,NSW1,20250114133,0,56.95564,0,56.95564,0,0,"2025/01/14 15:00:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,20.5,20.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,56.95564,0.01,0.01,0.1,20.5,0.39,0.39,0.39,0.39,185505.98004,405.37,176.13818,236.99,12847.1641,260.15786,724.98268,233.10092,4704.92881,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,827.13589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:05:00",1,QLD1,20250114133,0,60.5,0,60.5,0,0,"2025/01/14 15:00:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,20.5,20.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,60.5,0.01,0.01,0.1,20.5,0.39,0.39,0.39,0.39,176363.0544,933.04387,842.52271,299.23882,12909.41292,6723.06356,5270.35696,824.56043,5296.38832,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,827.13589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:05:00",1,SA1,20250114133,0,58.61682,0,58.61682,0,0,"2025/01/14 15:00:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,20.5,20.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,58.61682,0.01,0.01,0.1,20.5,0.39,0.39,0.39,0.39,167678.2834,539.03451,182.32818,242.11,12852.2841,387.20824,756.82042,237.08092,4708.90881,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,827.13589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:05:00",1,TAS1,20250114133,0,120.04,0,120.04,0,0,"2025/01/14 15:00:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.03,6.03,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,120.04,0.38,0.38,0.1,6.03,0.38,0.38,0,2.27,259292.7704,15368.31347,904.93305,268.56723,16502.22901,1853.92967,693.13372,227.60036,5754.38438,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,684.60349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:05:00",1,VIC1,20250114133,0,54.38296,0,54.38296,0,0,"2025/01/14 15:00:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,20.5,20.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,54.38296,0.01,0.01,0.1,20.5,0.39,0.39,0.39,0.39,167990.06198,405.37,176.13818,236.99,12847.1641,260.15786,724.98268,233.10092,4704.92881,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,827.13589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:10:00",1,NSW1,20250114134,0,73.36543,0,73.36543,0,0,"2025/01/14 15:05:03",0.01,0.01,0,0,0,0,0.1,0.1,0,9.24,9.24,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,73.36543,0.01,0,0.1,9.24,0.39,0.39,0.39,0.39,185533.55049,405.38,176.09818,237,12845.3541,260.53786,724.98268,233.48092,4705.30881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.18589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:10:00",1,QLD1,20250114134,0,77.74575,0,77.74575,0,0,"2025/01/14 15:05:03",0.01,0.01,0,0,0,0,0.1,0.1,0,9.24,9.24,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,77.74575,0.01,0,0.1,9.24,0.39,0.39,0.39,0.39,176466.68015,933.05387,842.48271,299.24882,12907.60292,6683.94832,5239.01696,824.94043,5296.76832,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.18589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:10:00",1,SA1,20250114134,0,70.02,0,70.02,0,0,"2025/01/14 15:05:03",0.01,0.01,0,0,0,0,0.1,0.1,0,9.24,9.24,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,70.02,0.01,0,0.1,9.24,0.39,0.39,0.39,0.39,167804.7237,539.04451,182.28818,242.12,12850.4741,387.58824,756.82042,237.46092,4709.28881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.18589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:10:00",1,TAS1,20250114134,0,140.04,0,140.04,0,0,"2025/01/14 15:05:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.03,6.03,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.1,6.03,0.38,0.38,0,2.27,259292.5304,15368.31347,904.93305,268.57723,16502.26901,1854.29967,693.12372,227.59036,5753.62438,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,684.65349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:10:00",1,VIC1,20250114134,0,70.12,0,70.12,0,0,"2025/01/14 15:05:03",0.01,0.01,0,0,0,0,0.1,0.1,0,9.24,9.24,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,70.12,0.01,0,0.1,9.24,0.39,0.39,0.39,0.39,168122.69198,405.38,176.09818,237,12845.3541,260.53786,724.98268,233.48092,4705.30881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.18589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:15:00",1,NSW1,20250114135,0,57.00992,0,57.00992,0,0,"2025/01/14 15:10:03",0.01,0.01,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,57.00992,0.01,0,0.1,7.99,0.37,0.39,0.39,0.39,185533.55024,405.39,175.99818,237,12842.2941,260.51786,724.92268,233.48092,4697.19881,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,827.48589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:15:00",1,QLD1,20250114135,0,60.87652,0,60.87652,0,0,"2025/01/14 15:10:03",0.01,0.01,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,60.87652,0.01,0,0.1,7.99,0.37,0.39,0.39,0.39,176552.55662,933.06387,842.38271,299.24882,12904.54292,6621.58832,5220.18618,824.94043,5288.65832,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,827.48589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:15:00",1,SA1,20250114135,0,58.86288,0,58.86288,0,0,"2025/01/14 15:10:03",0.01,0.01,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,58.86288,0.01,0,0.1,7.99,0.37,0.39,0.39,0.39,167908.75873,539.05451,182.18818,242.12,12847.4141,387.56824,756.76042,237.46092,4701.17881,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,827.48589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:15:00",1,TAS1,20250114135,0,140.04,0,140.04,0,0,"2025/01/14 15:10:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.03,6.03,0,0.37,0.37,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.1,6.03,0.37,0.38,0,2.27,259292.2904,15368.31347,904.93305,268.57723,16502.30901,1854.28967,693.05372,227.21036,5752.86438,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,684.95349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:20:00",1,SA1,20250114136,0,9.85078,0,9.85078,0,0,"2025/01/14 15:15:03",0,0,0,0,0,0,0.1,0.1,0,10.62,10.62,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,9.85078,0,0,0.1,10.62,0.37,0.39,0.39,2,167975.6591,539.04451,182.13818,242.13,12846.9841,387.83824,756.76042,237.46092,4699.47881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.53589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:15:00",1,VIC1,20250114135,0,54.53486,0,54.53486,0,0,"2025/01/14 15:10:03",0.01,0.01,0,0,0,0,0.1,0.1,0,7.99,7.99,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,FIRM,54.53486,0.01,0,0.1,7.99,0.37,0.39,0.39,0.39,168227.30684,405.39,175.99818,237,12842.2941,260.51786,724.92268,233.48092,4697.19881,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,827.48589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:20:00",1,NSW1,20250114136,0,86.32957,0,86.32957,0,0,"2025/01/14 15:15:03",0,0,0,0,0,0,0.1,0.1,0,10.62,10.62,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,86.32957,0,0,0.1,10.62,0.37,0.39,0.39,2,185543.97981,405.38,175.94818,237.01,12841.8641,260.78786,724.92268,233.48092,4695.49881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.53589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:20:00",1,QLD1,20250114136,0,89.73,0,89.73,0,0,"2025/01/14 15:15:03",0,0,0,0,0,0,0.1,0.1,0,10.62,10.62,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,89.73,0,0,0.1,10.62,0.37,0.39,0.39,2,176667.28659,933.05387,842.33271,299.25882,12904.11292,6571.32617,5171.32618,824.94043,5286.95832,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.53589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:20:00",1,TAS1,20250114136,0,140.04,0,140.04,0,0,"2025/01/14 15:15:03",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,6.03,6.03,0,0.37,0.37,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.38,6.03,0.37,0.38,0,2.27,259292.0504,15368.31347,904.93305,268.86723,16502.34901,1854.55967,693.04372,226.83036,5752.10438,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,685.00349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:20:00",1,VIC1,20250114136,0,6.87349,0,6.87349,0,0,"2025/01/14 15:15:03",0,0,0,0,0,0,0.1,0.1,0,10.62,10.62,0,0.37,0.37,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,6.87349,0,0,0.1,10.62,0.37,0.39,0.39,2,168296.69033,405.38,175.94818,237.01,12841.8641,260.78786,724.92268,233.48092,4695.49881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.53589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:25:00",1,NSW1,20250114137,0,88.21405,0,88.21405,0,0,"2025/01/14 15:20:06",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,13.99,13.99,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0,FIRM,88.21405,0.01,0.01,0.1,13.99,0.39,0.39,0.39,3.75,185502.17386,405.38,175.91818,237.01,12832.7682,260.80786,724.86268,233.49092,4690.74881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.58589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:25:00",1,QLD1,20250114137,0,89.6,0,89.6,0,0,"2025/01/14 15:20:06",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,13.99,13.99,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0,FIRM,89.6,0.01,0.01,0.1,13.99,0.39,0.39,0.39,3.75,176710.73073,933.05387,842.30271,299.25882,12895.01702,6539.98617,5122.46618,824.95043,5282.20832,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.58589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:25:00",1,SA1,20250114137,0,-17.90227,0,-17.90227,0,0,"2025/01/14 15:20:06",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,13.99,13.99,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0,FIRM,-17.90227,0.01,0.01,0.1,13.99,0.39,0.39,0.39,3.75,168016.38921,539.04451,182.10818,242.13,12837.8882,387.85824,756.70042,237.47092,4694.72881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.58589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:25:00",1,TAS1,20250114137,0,140.04,0,140.04,0,0,"2025/01/14 15:20:06",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,7.03,7.03,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.38,7.03,0.38,0.38,0,2.27,259291.8104,15368.31347,904.93305,269.14723,16503.38901,1854.56967,692.97372,226.45036,5750.34438,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,685.05349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:25:00",1,VIC1,20250114137,0,-19.87075,0,-19.87075,0,0,"2025/01/14 15:20:06",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,13.99,13.99,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.75,3.75,0,FIRM,-19.87075,0.01,0.01,0.1,13.99,0.39,0.39,0.39,3.75,168340.75958,405.38,175.91818,237.01,12832.7682,260.80786,724.86268,233.49092,4690.74881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.58589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:30:00",1,NSW1,20250114138,0,85.4267,0,85.4267,0,0,"2025/01/14 15:25:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,10.4266,10.4266,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,5.83,5.83,0,FIRM,85.4267,0.01,0.01,0.1,10.4266,0.14,0.39,0.39,5.83,185487.59056,405.39,175.88818,237.01,12839.5748,260.94786,724.86268,233.78092,4691.28881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.63589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:30:00",1,QLD1,20250114138,0,87.46976,0,87.46976,0,0,"2025/01/14 15:25:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,10.4266,10.4266,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,5.83,5.83,0,FIRM,87.46976,0.01,0.01,0.1,10.4266,0.14,0.39,0.39,5.83,176718.21049,933.06387,842.27271,299.25882,12901.82362,6531.44617,5115.0372,825.24043,5282.74832,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.63589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:30:00",1,SA1,20250114138,0,81.50003,0,81.50003,0,0,"2025/01/14 15:25:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,10.4266,10.4266,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,5.83,5.83,0,FIRM,81.50003,0.01,0.01,0.1,10.4266,0.14,0.39,0.39,5.83,168156.82816,539.05451,182.07818,242.13,12844.6948,387.99824,756.70042,237.76092,4695.26881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.63589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:30:00",1,TAS1,20250114138,0,140.04,0,140.04,0,0,"2025/01/14 15:25:03",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,6.03,6.03,0,0.14,0.14,0,0.38,0.38,0,0,0,0,2.27,2.27,0,FIRM,140.04,0.38,0.38,0.38,6.03,0.14,0.38,0,2.27,259291.5704,15368.31347,904.93305,269.42723,16503.42901,1854.70967,692.96372,226.35036,5749.58438,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,685.10349,3.99
D,DISPATCH,PRICE,5,"2025/01/14 15:30:00",1,VIC1,20250114138,0,86,0,86,0,0,"2025/01/14 15:25:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,10.4266,10.4266,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,5.83,5.83,0,FIRM,86,0.01,0.01,0.1,10.4266,0.14,0.39,0.39,5.83,168490.69958,405.39,175.88818,237.01,12839.5748,260.94786,724.86268,233.78092,4691.28881,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,827.63589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:35:00",1,NSW1,20250114139,0,76.01982,0,76.01982,0,0,"2025/01/14 15:30:03",0.05,0.05,0,0.04,0.04,0,0.1,0.1,0,5,5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,15,15,0,FIRM,76.01982,0.05,0.04,0.1,5,0.14,0.38,0.39,15,185463.70038,405.39,175.82818,236.87,12834.5748,260.71786,724.85268,234.07092,4705.35881,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,828.43589,4.04
D,DISPATCH,PRICE,5,"2025/01/14 15:35:00",1,QLD1,20250114139,0,77.95001,0,77.95001,0,0,"2025/01/14 15:30:03",0.05,0.05,0,0.04,0.04,0,0.1,0.1,0,5,5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,15,15,0,FIRM,77.95001,0.05,0.04,0.1,5,0.14,0.38,0.39,15,176746.69517,933.06387,842.21271,299.11882,12896.82362,6499.85617,5098.7372,825.53043,5296.81832,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,828.43589,4.04
