settlementdate,regionid,rrp,totaldemand,netinterchange,demandforecast
2025-01-19 23:15:00,VIC1,100.97529,5109.67,840.75,28
2025-01-19 23:20:00,NSW1,88.8099,6847.62,510.19,-17
2025-01-19 23:20:00,QLD1,93.20424,6411.18,-117.09,-28
2025-01-19 23:20:00,SA1,137.86392,1788.0,-700.46,-7
2025-01-19 23:20:00,TAS1,119.08,883.93,-430.97,-2
2025-01-19 23:20:00,VIC1,101.10969,5097.37,839.37,4
2025-01-19 23:25:00,NSW1,89.96428,6828.31,531.02,-20
2025-01-19 23:25:00,QLD1,93.83001,6407.32,-91.12,-29
2025-01-19 23:25:00,SA1,129.99,1783.93,-680.66,-6
2025-01-19 23:25:00,TAS1,119.08,877.29,-427.61,-1
2025-01-19 23:25:00,VIC1,100.27373,5026.39,764.53,-7
2025-01-19 23:30:00,NSW1,87.4999,6714.33,533.93,-15
2025-01-19 23:30:00,QLD1,91.16715,6400.92,-98.86,-38
2025-01-19 23:30:00,SA1,122.75512,1769.65,-690.3,12
2025-01-19 23:30:00,TAS1,119.08,876.12,-427.13,-2
2025-01-19 23:30:00,VIC1,101.44687,5083.57,775.22,-11
2025-01-19 23:35:00,NSW1,88.81017,6684.33,492.2,-31
2025-01-19 23:35:00,QLD1,91.27979,6334.13,-33.55,-36
2025-01-19 23:35:00,SA1,138.0,1809.75,-745.4,26
2025-01-19 23:35:00,TAS1,120.08,870.32,-425.93,-3
2025-01-19 23:35:00,VIC1,100.70765,4992.36,824.68,-19
2025-01-19 23:40:00,NSW1,96.95594,6761.8,418.84,-14
2025-01-19 23:40:00,QLD1,99.75,6383.18,-34.46,-29
2025-01-19 23:40:00,SA1,138.0,1831.23,-706.09,21
2025-01-19 23:40:00,TAS1,120.08,868.1,-424.87,-3
2025-01-19 23:40:00,VIC1,102.99179,5030.63,846.49,-41
2025-01-19 23:45:00,NSW1,87.36822,6618.33,434.17,-42
2025-01-19 23:45:00,QLD1,89.73006,6318.82,-29.17,-24
2025-01-19 23:45:00,SA1,134.85108,1790.87,-696.84,-9
2025-01-19 23:45:00,TAS1,120.08,865.82,-419.54,-2
2025-01-19 23:45:00,VIC1,111.07464,5011.89,803.79,-21
2025-01-19 23:50:00,NSW1,91.69349,6637.32,488.73,-24
2025-01-19 23:50:00,QLD1,94.8093,6367.38,-45.4,-31
2025-01-19 23:50:00,SA1,129.99,1769.08,-721.02,-8
2025-01-19 23:50:00,TAS1,120.08,862.12,-425.34,-2
2025-01-19 23:50:00,VIC1,100.01,4901.55,804.79,-49
2025-01-19 23:55:00,NSW1,90.73398,6684.96,456.7,6
2025-01-19 23:55:00,QLD1,93.83001,6352.89,-46.59,-27
2025-01-19 23:55:00,SA1,138.0,1791.57,-706.28,-9
2025-01-19 23:55:00,TAS1,120.08,864.99,-424.29,-1
2025-01-19 23:55:00,VIC1,108.60432,4936.47,818.07,-38
2025-01-20 00:00:00,NSW1,88.8099,6692.18,391.82,-9
2025-01-20 00:00:00,QLD1,90.60709,6265.09,20.18,-33
2025-01-20 00:00:00,SA1,129.99,1749.55,-689.05,-5
2025-01-20 00:00:00,TAS1,120.08,861.99,-425.46,0
2025-01-20 00:00:00,VIC1,104.21064,4918.38,792.49,-35
2025-01-20 00:05:00,NSW1,101.01041,6599.82,458.82,-44
2025-01-20 00:05:00,QLD1,103.52998,6238.71,-16.59,-39
2025-01-20 00:05:00,SA1,138.0,1750.4,-705.77,5
2025-01-20 00:05:00,TAS1,118.35907,864.37,-406.76,0
2025-01-20 00:05:00,VIC1,109.74627,4877.28,764.62,-32
2025-01-20 00:10:00,NSW1,100.95393,6630.39,418.73,-25
2025-01-20 00:10:00,QLD1,103.52998,6259.11,-32.97,-24
2025-01-20 00:10:00,SA1,124.19517,1726.89,-647.56,-2
2025-01-20 00:10:00,TAS1,117.08,864.06,-429.76,-1
2025-01-20 00:10:00,VIC1,106.71633,4798.75,773.89,-32
2025-01-20 00:15:00,NSW1,96.74393,6569.98,502.37,-28
2025-01-20 00:15:00,QLD1,99.75,6248.97,-66.59,-22
2025-01-20 00:15:00,SA1,138.0,1730.9,-674.21,-4
2025-01-20 00:15:00,TAS1,120.08,863.8,-365.92,-1
2025-01-20 00:15:00,VIC1,112.75813,4757.68,691.36,-32
2025-01-20 00:20:00,NSW1,87.4999,6512.51,467.74,-30
2025-01-20 00:20:00,QLD1,89.53855,6188.84,-36.06,-22
2025-01-20 00:20:00,SA1,132.48124,1718.36,-648.61,-3
2025-01-20 00:20:00,TAS1,120.08,859.74,-317.2,-1
2025-01-20 00:20:00,VIC1,113.89703,4791.31,610.89,-31
2025-01-20 00:25:00,NSW1,76.72006,6404.54,516.37,-31
2025-01-20 00:25:00,QLD1,79.3449,6151.13,-81.3,-21
2025-01-20 00:25:00,SA1,138.0,1741.71,-658.29,-4
2025-01-20 00:25:00,TAS1,120.08,842.94,-272.75,-1
2025-01-20 00:25:00,VIC1,115.05918,4767.87,575.78,-26
2025-01-20 00:30:00,NSW1,84.53435,6387.89,500.29,-34
2025-01-20 00:30:00,QLD1,86.82999,6124.46,-63.51,-21
2025-01-20 00:30:00,SA1,138.0,1715.35,-658.37,-6
2025-01-20 00:30:00,TAS1,120.08,846.15,-299.33,-1
2025-01-20 00:30:00,VIC1,114.18536,4679.06,600.76,-27
2025-01-20 00:35:00,NSW1,87.89791,6394.74,476.97,-40
2025-01-20 00:35:00,QLD1,89.73006,6114.94,-19.23,-23
2025-01-20 00:35:00,SA1,138.0,1717.32,-664.02,-8
2025-01-20 00:35:00,TAS1,121.05,843.06,-187.32,-1
2025-01-20 00:35:00,VIC1,118.33638,4730.86,468.41,-24
2025-01-20 00:40:00,NSW1,89.03125,6452.39,434.16,-29
2025-01-20 00:40:00,QLD1,89.73006,6042.95,29.28,-25
2025-01-20 00:40:00,SA1,138.0,1741.9,-668.42,-4
2025-01-20 00:40:00,TAS1,121.05,859.51,-197.64,-1
2025-01-20 00:40:00,VIC1,118.01311,4690.19,480.08,-23
2025-01-20 00:45:00,NSW1,88.43005,6427.15,460.96,-31
2025-01-20 00:45:00,QLD1,89.71359,6074.72,2.63,-21
2025-01-20 00:45:00,SA1,138.0,1745.97,-669.82,-2
2025-01-20 00:45:00,TAS1,120.12851,870.37,-210.97,0
2025-01-20 00:45:00,VIC1,116.29225,4658.68,496.14,-20
2025-01-20 00:50:00,NSW1,76.71994,6304.72,474.75,-32
2025-01-20 00:50:00,QLD1,77.95,6018.35,-13.13,-20
2025-01-20 00:50:00,SA1,138.0,1727.16,-695.52,-5
2025-01-20 00:50:00,TAS1,120.08,866.64,-238.25,0
2025-01-20 00:50:00,VIC1,115.6492,4580.19,556.63,-21
2025-01-20 00:55:00,NSW1,86.11473,6375.29,444.88,-34
2025-01-20 00:55:00,QLD1,86.63,5977.84,21.89,-20
2025-01-20 00:55:00,SA1,138.0,1713.08,-695.62,-4
2025-01-20 00:55:00,TAS1,120.08,861.07,-245.88,0
2025-01-20 00:55:00,VIC1,115.6492,4578.46,558.62,-28
2025-01-20 01:00:00,NSW1,86.28321,6338.51,433.18,-29
2025-01-20 01:00:00,QLD1,86.82999,6003.11,30.9,-20
2025-01-20 01:00:00,SA1,138.0,1707.54,-681.37,-5
2025-01-20 01:00:00,TAS1,120.08,859.67,-259.73,0
2025-01-20 01:00:00,VIC1,115.35343,4562.49,558.79,-25
2025-01-20 01:05:00,NSW1,87.37277,6307.37,421.63,-28
2025-01-20 01:05:00,QLD1,86.83002,5986.5,90.31,-22
2025-01-20 01:05:00,SA1,138.0,1691.68,-665.89,-5
2025-01-20 01:05:00,TAS1,120.1,858.79,-193.47,0
2025-01-20 01:05:00,VIC1,117.52872,4600.51,424.93,-21
2025-01-20 01:10:00,NSW1,87.4999,6309.0,389.48,-23
2025-01-20 01:10:00,QLD1,86.83002,5945.86,121.16,-16
2025-01-20 01:10:00,SA1,138.0,1670.5,-653.66,-8
2025-01-20 01:10:00,TAS1,121.09213,862.24,-178.71,0
2025-01-20 01:10:00,VIC1,118.73361,4607.54,395.27,-17
2025-01-20 01:15:00,NSW1,87.5001,6309.95,389.98,-23
2025-01-20 01:15:00,QLD1,86.94929,5972.65,117.07,-11
2025-01-20 01:15:00,SA1,135.61486,1662.66,-631.96,-9
2025-01-20 01:15:00,TAS1,120.08,860.55,-196.62,0
2025-01-20 01:15:00,VIC1,117.04064,4571.99,391.49,-19
2025-01-20 01:20:00,NSW1,87.5,6166.91,493.34,-24
2025-01-20 01:20:00,QLD1,88.57079,6044.53,15.78,-9
2025-01-20 01:20:00,SA1,132.53812,1637.73,-597.93,-9
2025-01-20 01:20:00,TAS1,120.08,859.42,-244.26,0
2025-01-20 01:20:00,VIC1,115.6492,4559.16,398.34,-18
2025-01-20 01:25:00,NSW1,88.81,6221.58,481.43,-26
2025-01-20 01:25:00,QLD1,89.32884,6013.61,28.23,-6
2025-01-20 01:25:00,SA1,133.6127,1655.68,-613.82,-9
2025-01-20 01:25:00,TAS1,120.08,850.26,-239.29,-1
2025-01-20 01:25:00,VIC1,115.6492,4542.4,412.27,-16
2025-01-20 01:30:00,NSW1,88.63771,6198.59,497.62,-24
2025-01-20 01:30:00,QLD1,89.73006,6047.95,10.55,-4
2025-01-20 01:30:00,SA1,132.94854,1632.71,-628.3,-9
2025-01-20 01:30:00,TAS1,120.08,857.11,-279.84,-1
2025-01-20 01:30:00,VIC1,114.76643,4477.26,471.85,-16
2025-01-20 01:35:00,NSW1,93.19076,6230.58,495.35,-20
2025-01-20 01:35:00,QLD1,93.83001,6073.13,27.4,-3
2025-01-20 01:35:00,SA1,134.83798,1649.14,-673.66,-8
2025-01-20 01:35:00,TAS1,120.08,856.1,-247.95,-1
2025-01-20 01:35:00,VIC1,115.35343,4431.49,478.65,-17
2025-01-20 01:40:00,NSW1,88.80995,6228.07,485.99,-16
2025-01-20 01:40:00,QLD1,89.73006,6044.64,18.09,-2
2025-01-20 01:40:00,SA1,138.0,1658.5,-675.16,-7
2025-01-20 01:40:00,TAS1,120.08,853.84,-280.02,-1
2025-01-20 01:40:00,VIC1,114.76643,4364.05,533.22,-20
2025-01-20 01:45:00,NSW1,86.22459,6130.29,465.96,-17
2025-01-20 01:45:00,QLD1,86.63,5993.02,35.44,-2
2025-01-20 01:45:00,SA1,138.0,1648.97,-648.7,-5
2025-01-20 01:45:00,TAS1,120.08,846.97,-253.2,-1
2025-01-20 01:45:00,VIC1,115.35343,4414.13,475.19,-19
2025-01-20 01:50:00,NSW1,87.5001,6192.44,393.78,-16
2025-01-20 01:50:00,QLD1,86.85046,5970.97,107.1,-6
2025-01-20 01:50:00,SA1,136.42035,1640.43,-682.16,-7
2025-01-20 01:50:00,TAS1,120.1,846.83,-201.9,-1
2025-01-20 01:50:00,VIC1,116.56506,4416.4,460.38,-14
2025-01-20 01:55:00,NSW1,87.5001,6158.32,399.22,-15
2025-01-20 01:55:00,QLD1,86.79478,5938.68,101.8,-8
2025-01-20 01:55:00,SA1,137.83667,1627.99,-673.29,-5
2025-01-20 01:55:00,TAS1,120.08,853.57,-293.65,0
2025-01-20 01:55:00,VIC1,114.47516,4321.67,546.49,-16
2025-01-20 02:00:00,NSW1,88.43005,6199.9,351.29,-15
2025-01-20 02:00:00,QLD1,86.82999,5870.37,154.59,-11
2025-01-20 02:00:00,SA1,137.53848,1620.9,-668.25,-6
2025-01-20 02:00:00,TAS1,120.08,851.17,-237.97,0
2025-01-20 02:00:00,VIC1,115.6492,4379.78,477.51,-16
2025-01-20 02:05:00,NSW1,87.5001,6152.9,414.8,-14
2025-01-20 02:05:00,QLD1,86.82996,5929.67,86.06,-11
2025-01-20 02:05:00,SA1,138.0,1602.37,-687.97,-6
2025-01-20 02:05:00,TAS1,120.1,855.68,-195.2,0
2025-01-20 02:05:00,VIC1,116.83682,4382.67,458.94,-13
2025-01-20 02:10:00,NSW1,87.5001,6191.18,385.41,-9
2025-01-20 02:10:00,QLD1,86.63,5854.76,119.98,-13
2025-01-20 02:10:00,SA1,138.0,1593.97,-696.4,-7
2025-01-20 02:10:00,TAS1,120.08,852.95,-219.76,0
2025-01-20 02:10:00,VIC1,116.24529,4358.14,490.55,-13
2025-01-20 02:15:00,NSW1,87.62229,6172.77,410.41,-9
2025-01-20 02:15:00,QLD1,86.83002,5884.92,93.12,-16
2025-01-20 02:15:00,SA1,138.0,1565.47,-686.47,-7
2025-01-20 02:15:00,TAS1,120.08,862.22,-261.39,0
2025-01-20 02:15:00,VIC1,115.05918,4289.93,522.52,-10
2025-01-20 02:20:00,NSW1,87.4999,6096.29,459.85,-10
2025-01-20 02:20:00,QLD1,87.77251,5924.72,47.47,-15
2025-01-20 02:20:00,SA1,137.53848,1558.65,-696.52,-8
2025-01-20 02:20:00,TAS1,120.08,853.14,-284.65,0
2025-01-20 02:20:00,VIC1,114.76643,4265.2,554.69,-15
2025-01-20 02:25:00,NSW1,87.00977,6074.9,458.56,-9
2025-01-20 02:25:00,QLD1,86.63,5867.08,51.23,-14
2025-01-20 02:25:00,SA1,138.0,1550.72,-679.32,-8
2025-01-20 02:25:00,TAS1,120.08,856.26,-250.43,0
2025-01-20 02:25:00,VIC1,115.35343,4325.73,495.55,-10
2025-01-20 02:30:00,NSW1,85.56737,5994.44,549.09,-9
2025-01-20 02:30:00,QLD1,86.82999,5946.34,-35.03,-13
2025-01-20 02:30:00,SA1,134.07812,1534.8,-666.91,-8
2025-01-20 02:30:00,TAS1,120.08,866.86,-249.78,0
2025-01-20 02:30:00,VIC1,115.35343,4328.7,475.41,-6
2025-01-20 02:35:00,NSW1,105.74,6092.47,524.14,-5
2025-01-20 02:35:00,QLD1,106.59315,5876.31,-8.9,-11
2025-01-20 02:35:00,SA1,134.24061,1545.98,-657.13,-7
2025-01-20 02:35:00,TAS1,120.1,871.26,-255.79,0
2025-01-20 02:35:00,VIC1,115.37265,4317.22,469.71,-6
2025-01-20 02:40:00,NSW1,102.73434,6109.18,508.84,-4
2025-01-20 02:40:00,QLD1,103.52996,5849.68,14.73,-11
2025-01-20 02:40:00,SA1,134.15602,1535.26,-656.75,-5
2025-01-20 02:40:00,TAS1,120.1,864.62,-257.82,0
2025-01-20 02:40:00,VIC1,115.37265,4321.4,462.67,-4
2025-01-20 02:45:00,NSW1,91.4982,6029.87,634.56,-7
2025-01-20 02:45:00,QLD1,93.83001,5850.19,-102.28,-7
2025-01-20 02:45:00,SA1,137.99833,1528.13,-673.18,-3
2025-01-20 02:45:00,TAS1,121.05,860.16,-251.16,0
2025-01-20 02:45:00,VIC1,116.28525,4311.23,468.09,-3
2025-01-20 02:50:00,NSW1,88.81,6042.61,608.92,-8
2025-01-20 02:50:00,QLD1,90.47801,5822.05,-77.68,-9
2025-01-20 02:50:00,SA1,138.0,1532.9,-640.81,-4
2025-01-20 02:50:00,TAS1,124.03513,868.93,-260.77,0
2025-01-20 02:50:00,VIC1,118.84894,4297.75,441.38,-2
2025-01-20 02:55:00,NSW1,88.43,5994.43,625.7,-8
2025-01-20 02:55:00,QLD1,90.61858,5825.81,-91.97,-8
2025-01-20 02:55:00,SA1,137.4703,1528.78,-672.96,-4
2025-01-20 02:55:00,TAS1,120.08,861.1,-285.87,0
2025-01-20 02:55:00,VIC1,114.76643,4230.52,503.29,-4
2025-01-20 03:00:00,NSW1,91.52795,6012.89,620.08,-7
2025-01-20 03:00:00,QLD1,93.83001,5851.85,-87.63,-7
2025-01-20 03:00:00,SA1,138.0,1535.66,-696.68,-4
2025-01-20 03:00:00,TAS1,120.08,871.61,-272.36,0
2025-01-20 03:00:00,VIC1,115.05918,4209.5,518.37,-8
2025-01-20 03:05:00,NSW1,91.52674,6012.07,641.64,-6
2025-01-20 03:05:00,QLD1,93.83001,5848.97,-113.16,-4
2025-01-20 03:05:00,SA1,137.53848,1521.74,-653.8,-4
2025-01-20 03:05:00,TAS1,123.31767,874.29,-242.97,0
2025-01-20 03:05:00,VIC1,118.7674,4268.94,439.82,-4
2025-01-20 03:10:00,NSW1,105.74,6112.7,559.92,-3
2025-01-20 03:10:00,QLD1,107.16066,5843.94,-36.27,-4
2025-01-20 03:10:00,SA1,132.8017,1520.1,-649.87,-3
2025-01-20 03:10:00,TAS1,120.08,880.52,-287.67,1
2025-01-20 03:10:00,VIC1,114.47516,4278.8,484.8,1
2025-01-20 03:15:00,NSW1,102.17023,6072.6,556.78,0
2025-01-20 03:15:00,QLD1,103.52996,5847.78,-30.86,-2
2025-01-20 03:15:00,SA1,132.86551,1517.19,-648.76,-4
2025-01-20 03:15:00,TAS1,120.08,869.9,-283.75,1
2025-01-20 03:15:00,VIC1,114.76643,4280.21,477.3,1
2025-01-20 03:20:00,NSW1,101.53534,6041.59,589.89,2
2025-01-20 03:20:00,QLD1,103.52996,5872.43,-60.83,-1
2025-01-20 03:20:00,SA1,138.0,1519.11,-647.44,-3
2025-01-20 03:20:00,TAS1,124.44445,872.74,-267.06,1
2025-01-20 03:20:00,VIC1,119.24114,4306.9,455.58,4
2025-01-20 03:25:00,NSW1,105.74008,6072.68,595.34,5
2025-01-20 03:25:00,QLD1,107.84089,5873.91,-67.42,-1
2025-01-20 03:25:00,SA1,132.67411,1500.85,-641.24,-4
2025-01-20 03:25:00,TAS1,120.08,867.8,-279.41,1
2025-01-20 03:25:00,VIC1,114.76643,4303.33,461.16,7
2025-01-20 03:30:00,NSW1,104.50005,6057.39,579.56,7
2025-01-20 03:30:00,QLD1,106.52891,5855.48,-54.49,0
2025-01-20 03:30:00,SA1,133.0472,1500.41,-646.34,-4
2025-01-20 03:30:00,TAS1,120.1,874.27,-269.13,1
2025-01-20 03:30:00,VIC1,115.07835,4301.76,458.7,8
2025-01-20 03:35:00,NSW1,104.50005,6043.29,594.66,10
2025-01-20 03:35:00,QLD1,106.53829,5858.96,-69.29,1
2025-01-20 03:35:00,SA1,132.21,1496.27,-653.33,-3
2025-01-20 03:35:00,TAS1,120.08,871.91,-312.0,1
2025-01-20 03:35:00,VIC1,114.07911,4252.59,512.04,10
2025-01-20 03:40:00,NSW1,105.74008,6109.47,572.92,14
2025-01-20 03:40:00,QLD1,107.81351,5850.82,-53.59,0
2025-01-20 03:40:00,SA1,135.16,1501.76,-666.13,-2
2025-01-20 03:40:00,TAS1,120.08,879.11,-299.0,1
2025-01-20 03:40:00,VIC1,114.22401,4258.69,518.91,5
2025-01-20 03:45:00,NSW1,105.74,6131.13,531.87,17
2025-01-20 03:45:00,QLD1,107.13079,5820.92,-20.78,2
2025-01-20 03:45:00,SA1,138.0,1527.66,-622.36,-1
2025-01-20 03:45:00,TAS1,125.13968,884.05,-274.6,1
2025-01-20 03:45:00,VIC1,119.60221,4316.54,451.1,7
2025-01-20 03:50:00,NSW1,105.74,6103.37,563.31,18
2025-01-20 03:50:00,QLD1,107.16269,5844.57,-47.63,3
2025-01-20 03:50:00,SA1,138.0,1505.64,-618.26,-1
2025-01-20 03:50:00,TAS1,125.45317,887.96,-265.6,2
2025-01-20 03:50:00,VIC1,120.20769,4334.99,431.18,13
2025-01-20 03:55:00,NSW1,108.89,6206.06,532.4,23
2025-01-20 03:55:00,QLD1,110.39949,5823.21,-17.97,4
2025-01-20 03:55:00,SA1,138.0,1486.84,-621.23,-2
2025-01-20 03:55:00,TAS1,124.91468,894.15,-253.1,2
2025-01-20 03:55:00,VIC1,119.99781,4362.04,420.83,13
2025-01-20 04:00:00,NSW1,108.89,6239.2,563.77,25
2025-01-20 04:00:00,QLD1,110.83003,5861.5,-48.91,5
2025-01-20 04:00:00,SA1,138.0,1497.27,-631.42,-1
2025-01-20 04:00:00,TAS1,124.8222,898.77,-256.29,2
2025-01-20 04:00:00,VIC1,119.90897,4354.6,436.79,9
2025-01-20 04:05:00,NSW1,99.46241,6257.18,508.74,28
2025-01-20 04:05:00,QLD1,99.75,5866.81,34.36,5
2025-01-20 04:05:00,SA1,129.67029,1513.63,-601.35,1
2025-01-20 04:05:00,TAS1,120.08,898.65,-349.99,2
2025-01-20 04:05:00,VIC1,113.32472,4353.89,474.48,14
2025-01-20 04:10:00,NSW1,104.50005,6355.09,270.85,33
2025-01-20 04:10:00,QLD1,100.9701,5793.35,235.66,4
2025-01-20 04:10:00,SA1,132.21,1505.56,-585.35,1
2025-01-20 04:10:00,TAS1,121.79196,908.82,-292.88,3
2025-01-20 04:10:00,VIC1,116.10721,4408.75,431.98,16
2025-01-20 04:15:00,NSW1,105.74,6333.11,310.16,31
2025-01-20 04:15:00,QLD1,102.88391,5843.36,203.03,4
2025-01-20 04:15:00,SA1,138.0,1502.12,-555.96,1
2025-01-20 04:15:00,TAS1,128.34311,913.1,-308.66,3
2025-01-20 04:15:00,VIC1,122.04284,4436.72,407.62,20
2025-01-20 04:20:00,NSW1,105.74,6360.08,317.76,30
2025-01-20 04:20:00,QLD1,103.52996,5871.98,190.69,9
2025-01-20 04:20:00,SA1,128.76312,1474.33,-576.33,0
2025-01-20 04:20:00,TAS1,120.08,917.05,-343.13,3
2025-01-20 04:20:00,VIC1,113.32472,4379.77,469.78,19
2025-01-20 04:25:00,NSW1,105.74,6390.12,315.05,35
2025-01-20 04:25:00,QLD1,102.96058,5857.84,203.82,11
2025-01-20 04:25:00,SA1,129.24979,1487.73,-579.28,-1
2025-01-20 04:25:00,TAS1,120.08,911.46,-326.82,3
2025-01-20 04:25:00,VIC1,113.61015,4414.88,447.06,18
2025-01-20 04:30:00,NSW1,105.74,6379.38,313.54,36
2025-01-20 04:30:00,QLD1,102.98394,5866.79,206.52,14
2025-01-20 04:30:00,SA1,137.8553,1502.24,-587.7,0
2025-01-20 04:30:00,TAS1,127.34805,913.31,-308.76,3
2025-01-20 04:30:00,VIC1,121.09663,4431.07,437.36,27
2025-01-20 04:35:00,NSW1,105.74,6368.62,346.06,34
2025-01-20 04:35:00,QLD1,103.70653,5926.75,178.06,13
2025-01-20 04:35:00,SA1,130.02516,1497.29,-597.26,1
2025-01-20 04:35:00,TAS1,120.08,919.68,-322.27,3
2025-01-20 04:35:00,VIC1,113.89703,4442.78,457.47,27
2025-01-20 04:40:00,NSW1,105.74,6425.92,331.24,34
2025-01-20 04:40:00,QLD1,103.52996,5905.81,191.67,15
2025-01-20 04:40:00,SA1,138.0,1507.45,-585.28,2
2025-01-20 04:40:00,TAS1,127.30875,917.24,-287.84,4
2025-01-20 04:40:00,VIC1,121.3665,4521.54,408.89,29
2025-01-20 04:45:00,NSW1,105.52538,6400.22,347.56,37
2025-01-20 04:45:00,QLD1,103.52996,5931.32,164.28,17
2025-01-20 04:45:00,SA1,138.0,1497.65,-593.46,3
2025-01-20 04:45:00,TAS1,126.69951,925.49,-280.4,4
2025-01-20 04:45:00,VIC1,121.09302,4542.88,419.47,33
2025-01-20 04:50:00,NSW1,106.18304,6516.42,307.7,38
2025-01-20 04:50:00,QLD1,103.52996,5881.41,204.82,16
2025-01-20 04:50:00,SA1,138.0,1511.98,-556.14,3
2025-01-20 04:50:00,TAS1,128.3032,935.78,-294.54,4
2025-01-20 04:50:00,VIC1,122.31454,4586.0,392.34,33
2025-01-20 04:55:00,NSW1,105.5482,6449.8,319.65,37
2025-01-20 04:55:00,QLD1,103.52996,5900.59,191.62,15
2025-01-20 04:55:00,SA1,138.0,1520.27,-578.25,5
2025-01-20 04:55:00,TAS1,127.72503,941.75,-301.19,4
2025-01-20 04:55:00,VIC1,121.45511,4580.52,425.73,33
2025-01-20 05:00:00,NSW1,108.12015,6488.79,381.11,37
2025-01-20 05:00:00,QLD1,106.86277,5968.94,126.04,14
2025-01-20 05:00:00,SA1,138.04,1536.32,-567.32,6
2025-01-20 05:00:00,TAS1,127.84634,937.9,-293.49,4
2025-01-20 05:00:00,VIC1,121.87899,4624.9,408.54,33
2025-01-20 05:05:00,NSW1,111.35277,6612.47,356.6,38
2025-01-20 05:05:00,QLD1,110.83003,5961.95,122.48,15
2025-01-20 05:05:00,SA1,134.88441,1530.13,-606.36,5
2025-01-20 05:05:00,TAS1,123.67612,946.3,-289.72,4
2025-01-20 05:05:00,VIC1,117.90343,4593.29,475.26,28
2025-01-20 05:10:00,NSW1,109.24,6662.09,417.29,42
2025-01-20 05:10:00,QLD1,109.5467,6008.91,62.83,16
2025-01-20 05:10:00,SA1,159.22216,1547.34,-498.11,7
2025-01-20 05:10:00,TAS1,150.17315,959.75,-302.79,5
2025-01-20 05:10:00,VIC1,142.80127,4753.16,365.55,31
2025-01-20 05:15:00,NSW1,111.0558,6776.45,403.99,45
2025-01-20 05:15:00,QLD1,110.83006,6015.37,105.86,19
2025-01-20 05:15:00,SA1,138.04,1523.34,-493.59,7
2025-01-20 05:15:00,TAS1,130.56774,971.24,-317.87,5
2025-01-20 05:15:00,VIC1,123.84475,4700.6,347.57,34
2025-01-20 05:20:00,NSW1,109.5959,6821.43,445.9,48
2025-01-20 05:20:00,QLD1,110.83006,6049.71,48.66,21
2025-01-20 05:20:00,SA1,138.04,1530.36,-493.24,6
2025-01-20 05:20:00,TAS1,130.56774,974.74,-317.67,5
2025-01-20 05:20:00,VIC1,123.84475,4704.06,361.77,31
2025-01-20 05:25:00,NSW1,111.43749,6900.23,416.87,47
2025-01-20 05:25:00,QLD1,112.75,6076.3,48.01,21
2025-01-20 05:25:00,SA1,214.09929,1542.32,-444.05,6
2025-01-20 05:25:00,TAS1,206.04346,984.92,-319.71,5
2025-01-20 05:25:00,VIC1,195.4342,4866.5,337.09,31
2025-01-20 05:30:00,NSW1,109.48616,6868.8,481.01,45
2025-01-20 05:30:00,QLD1,110.83006,6073.15,26.28,22
2025-01-20 05:30:00,SA1,150.9129,1525.92,-486.11,7
2025-01-20 05:30:00,TAS1,140.06,987.64,-198.0,5
2025-01-20 05:30:00,VIC1,136.12932,4884.45,215.4,37
2025-01-20 05:35:00,NSW1,108.89,6842.63,425.06,35
2025-01-20 05:35:00,QLD1,110.1559,6053.53,39.59,22
2025-01-20 05:35:00,SA1,152.35077,1555.74,-501.35,6
2025-01-20 05:35:00,TAS1,141.19918,995.5,-216.47,5
2025-01-20 05:35:00,VIC1,136.69004,4902.47,293.51,33
2025-01-20 05:40:00,NSW1,110.83034,6925.24,356.59,33
2025-01-20 05:40:00,QLD1,110.83006,6062.39,116.21,23
2025-01-20 05:40:00,SA1,149.37595,1567.62,-440.61,6
2025-01-20 05:40:00,TAS1,140.26108,998.31,-213.36,6
2025-01-20 05:40:00,VIC1,135.78189,4931.32,215.08,38
2025-01-20 05:45:00,NSW1,109.50055,6856.09,439.83,30
2025-01-20 05:45:00,QLD1,110.83003,6087.78,50.05,23
2025-01-20 05:45:00,SA1,149.57566,1578.85,-433.71,9
2025-01-20 05:45:00,TAS1,140.06,998.3,-197.2,6
2025-01-20 05:45:00,VIC1,135.9461,4963.26,175.36,38
2025-01-20 05:50:00,NSW1,100.09155,6832.19,405.16,25
2025-01-20 05:50:00,QLD1,99.95,6028.27,106.69,21
2025-01-20 05:50:00,SA1,156.37284,1609.81,-488.12,9
2025-01-20 05:50:00,TAS1,143.62952,1001.44,-190.93,6
2025-01-20 05:50:00,VIC1,140.42484,4960.03,210.12,35
2025-01-20 05:55:00,NSW1,100.68965,6822.61,347.13,18
2025-01-20 05:55:00,QLD1,99.95,6043.91,153.83,17
2025-01-20 05:55:00,SA1,150.42852,1597.22,-459.46,10
2025-01-20 05:55:00,TAS1,140.06,1003.72,-208.01,6
2025-01-20 05:55:00,VIC1,135.58724,4948.89,205.63,33
2025-01-20 06:00:00,NSW1,86.79552,6782.59,409.69,14
2025-01-20 06:00:00,QLD1,86.63,6024.71,99.45,16
2025-01-20 06:00:00,SA1,162.79977,1616.35,-487.8,8
2025-01-20 06:00:00,TAS1,150.60792,1010.8,-198.78,6
2025-01-20 06:00:00,VIC1,146.17503,4988.8,220.36,25
2025-01-20 06:05:00,NSW1,99.2423,6786.57,381.88,11
