SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE
2025-01-06 06:20:00,TAS1,77.12,1049.15,-210.79
2025-01-06 06:20:00,VIC1,74.6572,4914.79,447.52
2025-01-06 06:25:00,NSW1,60.0001,7319.61,-254.33
2025-01-06 06:25:00,QLD1,55.26462,5807.96,524.08
2025-01-06 06:25:00,SA1,86.90595,1418.91,-333.56
2025-01-06 06:25:00,TAS1,82.56723,1044.01,-164.65
2025-01-06 06:25:00,VIC1,81.3108,4970.36,253.94
2025-01-06 06:30:00,NSW1,57.00992,7349.13,-325.3
2025-01-06 06:30:00,QLD1,51.24047,5809.33,668.03
2025-01-06 06:30:00,SA1,79.79451,1428.79,-326.25
2025-01-06 06:30:00,TAS1,77.12,1048.82,-215.82
2025-01-06 06:30:00,VIC1,74.6572,4989.56,239.45
2025-01-06 06:35:00,NSW1,57.00992,7306.54,-385.28
2025-01-06 06:35:00,QLD1,50.28809,5819.8,776.48
2025-01-06 06:35:00,SA1,79.06155,1435.37,-290.63
2025-01-06 06:35:00,TAS1,77.12,1053.32,-210.88
2025-01-06 06:35:00,VIC1,74.6572,5026.69,160.71
2025-01-06 06:40:00,NSW1,72.19338,7380.02,-349.35
2025-01-06 06:40:00,QLD1,64.08092,5783.35,738.34
2025-01-06 06:40:00,SA1,80.10136,1454.0,-296.54
2025-01-06 06:40:00,TAS1,77.18,1050.32,-171.85
2025-01-06 06:40:00,VIC1,75.29745,5026.51,125.55
2025-01-06 06:45:00,NSW1,56.98,7301.8,-341.93
2025-01-06 06:45:00,QLD1,51.08626,5777.66,708.68
2025-01-06 06:45:00,SA1,79.4026,1460.89,-301.97
2025-01-06 06:45:00,TAS1,77.12,1058.77,-210.14
2025-01-06 06:45:00,VIC1,74.6572,5054.11,187.0
2025-01-06 06:50:00,NSW1,56.98,7273.4,-397.47
2025-01-06 06:50:00,QLD1,44.94994,5770.16,771.31
2025-01-06 06:50:00,SA1,61.74895,1439.35,-272.39
2025-01-06 06:50:00,TAS1,61.73693,1052.22,-312.79
2025-01-06 06:50:00,VIC1,58.55807,5044.8,261.91
2025-01-06 06:55:00,NSW1,56.98,7252.21,-364.37
2025-01-06 06:55:00,QLD1,-20.49,5708.51,735.16
2025-01-06 06:55:00,SA1,77.72627,1420.14,-257.42
2025-01-06 06:55:00,TAS1,77.1,1049.65,-253.7
2025-01-06 06:55:00,VIC1,74.0652,5055.01,183.68
2025-01-06 07:00:00,NSW1,57.00992,7243.24,-387.61
2025-01-06 07:00:00,QLD1,-20.49,5706.29,752.25
2025-01-06 07:00:00,SA1,78.06037,1401.2,-232.66
2025-01-06 07:00:00,TAS1,77.12,1057.64,-201.38
2025-01-06 07:00:00,VIC1,74.8501,5084.39,110.13
2025-01-06 07:05:00,NSW1,36.00021,7190.13,-342.87
2025-01-06 07:05:00,QLD1,-18.04,5699.55,698.48
2025-01-06 07:05:00,SA1,49.17373,1377.75,-210.16
2025-01-06 07:05:00,TAS1,50.18,1064.82,-333.2
2025-01-06 07:05:00,VIC1,47.47633,5061.51,227.81
2025-01-06 07:10:00,NSW1,74.50469,7325.03,-456.08
2025-01-06 07:10:00,QLD1,-20.49,5694.95,696.55
2025-01-06 07:10:00,SA1,76.16062,1350.69,-180.63
2025-01-06 07:10:00,TAS1,77.12,1069.75,-234.84
2025-01-06 07:10:00,VIC1,74.27437,5083.48,206.48
2025-01-06 07:15:00,NSW1,73.51242,7252.19,-415.86
2025-01-06 07:15:00,QLD1,-20.49,5726.21,685.71
2025-01-06 07:15:00,SA1,75.66436,1338.99,-165.99
2025-01-06 07:15:00,TAS1,77.1,1069.54,-268.39
2025-01-06 07:15:00,VIC1,73.87627,5107.46,195.67
2025-01-06 07:20:00,NSW1,75.49121,7259.56,-499.28
2025-01-06 07:20:00,QLD1,-20.49,5668.12,669.96
2025-01-06 07:20:00,SA1,74.91855,1329.1,-83.3
2025-01-06 07:20:00,TAS1,77.12,1060.03,-214.92
2025-01-06 07:20:00,VIC1,74.6572,5148.23,154.83
2025-01-06 07:25:00,NSW1,74.91807,7202.24,-469.58
2025-01-06 07:25:00,QLD1,-20.49,5596.16,688.23
2025-01-06 07:25:00,SA1,74.63202,1324.06,-57.56
2025-01-06 07:25:00,TAS1,77.12,1062.53,-218.4
2025-01-06 07:25:00,VIC1,74.6572,5167.95,87.29
2025-01-06 07:30:00,NSW1,74.93684,7243.89,-407.94
2025-01-06 07:30:00,QLD1,-20.49,5581.99,666.57
2025-01-06 07:30:00,SA1,73.82794,1319.81,-5.7
2025-01-06 07:30:00,TAS1,77.12,1064.32,-208.54
2025-01-06 07:30:00,VIC1,74.6572,5190.49,-17.04
2025-01-06 07:35:00,NSW1,76.72,7124.17,-203.44
2025-01-06 07:35:00,QLD1,-20.49,5539.7,641.3
2025-01-06 07:35:00,SA1,78.90303,1333.37,-48.58
2025-01-06 07:35:00,TAS1,83.19315,1057.66,-319.81
2025-01-06 07:35:00,VIC1,78.9095,5208.63,-36.03
2025-01-06 07:40:00,NSW1,76.72,7183.95,-231.44
2025-01-06 07:40:00,QLD1,-20.49,5533.96,669.17
2025-01-06 07:40:00,SA1,106.98362,1343.42,-24.07
2025-01-06 07:40:00,TAS1,113.6206,1045.0,-314.03
2025-01-06 07:40:00,VIC1,107.77023,5219.83,-64.01
2025-01-06 07:45:00,NSW1,76.72,7145.21,-238.27
2025-01-06 07:45:00,QLD1,-20.49,5488.34,639.82
2025-01-06 07:45:00,SA1,115.48897,1340.15,-55.03
2025-01-06 07:45:00,TAS1,120.26,1045.7,-250.73
2025-01-06 07:45:00,VIC1,115.52635,5218.42,-69.46
2025-01-06 07:50:00,NSW1,85.0,7138.4,-183.28
2025-01-06 07:50:00,QLD1,-20.49,5497.41,608.41
2025-01-06 07:50:00,SA1,148.3828,1350.65,-69.03
2025-01-06 07:50:00,TAS1,150.3,1047.52,-150.36
2025-01-06 07:50:00,VIC1,148.03705,5246.09,-184.18
2025-01-06 07:55:00,NSW1,75.64504,7120.25,-226.7
2025-01-06 07:55:00,QLD1,-20.49,5458.63,631.51
2025-01-06 07:55:00,SA1,178.02,1350.22,-97.5
2025-01-06 07:55:00,TAS1,150.88705,1060.28,-146.04
2025-01-06 07:55:00,VIC1,177.80633,5298.19,-136.61
2025-01-06 08:00:00,NSW1,75.9001,7110.07,-207.9
2025-01-06 08:00:00,QLD1,-20.49,5395.94,622.28
2025-01-06 08:00:00,SA1,147.71362,1340.78,-68.68
2025-01-06 08:00:00,TAS1,150.3,1052.52,-166.16
2025-01-06 08:00:00,VIC1,147.51462,5307.52,-155.32
2025-01-06 08:05:00,NSW1,75.9,7058.25,-218.38
2025-01-06 08:05:00,QLD1,-20.49,5413.8,593.52
2025-01-06 08:05:00,SA1,175.51161,1319.83,-21.95
2025-01-06 08:05:00,TAS1,181.21025,1054.74,-136.73
2025-01-06 08:05:00,VIC1,178.54236,5352.53,-195.21
2025-01-06 08:10:00,NSW1,75.9,7115.25,-297.1
2025-01-06 08:10:00,QLD1,-25.88,5489.43,630.42
2025-01-06 08:10:00,SA1,175.37814,1311.69,3.59
2025-01-06 08:10:00,TAS1,182.60178,1060.08,-155.81
2025-01-06 08:10:00,VIC1,179.40167,5374.21,-157.62
2025-01-06 08:15:00,NSW1,75.9,7044.91,-338.63
2025-01-06 08:15:00,QLD1,-30.11,5466.77,622.39
2025-01-06 08:15:00,SA1,231.91001,1280.3,13.22
2025-01-06 08:15:00,TAS1,242.77752,1059.14,-151.76
2025-01-06 08:15:00,VIC1,238.43579,5429.72,-122.49
2025-01-06 08:20:00,NSW1,76.72003,7025.29,-195.39
2025-01-06 08:20:00,QLD1,-27.73,5544.42,608.4
2025-01-06 08:20:00,SA1,200.0,1272.09,41.54
2025-01-06 08:20:00,TAS1,210.04502,1069.17,-163.19
2025-01-06 08:20:00,VIC1,205.72917,5422.61,-269.6
2025-01-06 08:25:00,NSW1,76.72,7079.69,-237.71
2025-01-06 08:25:00,QLD1,-30.11,5499.44,633.78
2025-01-06 08:25:00,SA1,227.50275,1251.2,50.13
2025-01-06 08:25:00,TAS1,239.97241,1069.73,-150.0
2025-01-06 08:25:00,VIC1,235.97901,5425.98,-271.63
2025-01-06 08:30:00,NSW1,87.5,7037.56,-177.47
2025-01-06 08:30:00,QLD1,-30.11,5488.48,631.0
2025-01-06 08:30:00,SA1,158.11329,1240.34,111.88
2025-01-06 08:30:00,TAS1,118.26,1064.4,-104.15
2025-01-06 08:30:00,VIC1,166.61212,5434.32,-434.47
2025-01-06 08:35:00,NSW1,115.04645,7085.84,-126.43
2025-01-06 08:35:00,QLD1,-25.92,5478.29,635.45
2025-01-06 08:35:00,SA1,111.83351,1226.53,205.52
2025-01-06 08:35:00,TAS1,117.26,1051.78,-117.51
2025-01-06 08:35:00,VIC1,119.19916,5451.04,-563.74
2025-01-06 08:40:00,NSW1,76.0,7090.76,-237.7
2025-01-06 08:40:00,QLD1,-25.0,5528.93,616.63
2025-01-06 08:40:00,SA1,169.34493,1241.15,129.75
2025-01-06 08:40:00,TAS1,117.26,1057.26,-79.0
2025-01-06 08:40:00,VIC1,179.02747,5434.57,-405.06
2025-01-06 08:45:00,NSW1,89.62838,7052.52,-122.89
2025-01-06 08:45:00,QLD1,-30.75,5453.73,613.51
2025-01-06 08:45:00,SA1,88.1064,1242.67,115.62
2025-01-06 08:45:00,TAS1,91.55523,1047.86,-20.52
2025-01-06 08:45:00,VIC1,92.1955,5406.03,-559.32
2025-01-06 08:50:00,NSW1,89.3379,7035.19,-48.59
2025-01-06 08:50:00,QLD1,-30.75,5457.92,601.97
2025-01-06 08:50:00,SA1,88.07843,1233.17,158.49
2025-01-06 08:50:00,TAS1,93.3426,1029.19,-58.52
2025-01-06 08:50:00,VIC1,93.24545,5439.56,-623.74
2025-01-06 08:55:00,NSW1,76.72,7033.69,-105.36
2025-01-06 08:55:00,QLD1,-30.75,5390.23,615.19
2025-01-06 08:55:00,SA1,178.02,1223.47,227.84
2025-01-06 08:55:00,TAS1,93.36743,1032.7,-65.0
2025-01-06 08:55:00,VIC1,192.56864,5434.69,-637.86
2025-01-06 09:00:00,NSW1,87.5001,7033.81,-127.27
2025-01-06 09:00:00,QLD1,-30.11,5416.33,617.03
2025-01-06 09:00:00,SA1,115.68,1193.21,193.97
2025-01-06 09:00:00,TAS1,118.26,1038.31,0.0
2025-01-06 09:00:00,VIC1,123.99613,5441.0,-651.97
2025-01-06 09:05:00,NSW1,87.5,6991.65,-101.89
2025-01-06 09:05:00,QLD1,-30.75,5339.21,592.75
2025-01-06 09:05:00,SA1,100.0,1170.64,187.06
2025-01-06 09:05:00,TAS1,106.2578,1049.42,-16.29
2025-01-06 09:05:00,VIC1,106.99409,5404.59,-632.57
2025-01-06 09:10:00,NSW1,105.74,7090.69,-135.81
2025-01-06 09:10:00,QLD1,-31.0,5283.36,599.88
2025-01-06 09:10:00,SA1,113.19957,1141.82,224.43
2025-01-06 09:10:00,TAS1,121.63,1052.74,-35.66
2025-01-06 09:10:00,VIC1,122.13921,5416.46,-621.76
2025-01-06 09:15:00,NSW1,87.5,7080.59,-134.82
2025-01-06 09:15:00,QLD1,-30.75,5254.88,606.03
2025-01-06 09:15:00,SA1,111.10869,1138.51,228.6
2025-01-06 09:15:00,TAS1,120.35875,1038.57,-72.44
2025-01-06 09:15:00,VIC1,119.91458,5386.75,-594.83
2025-01-06 09:20:00,NSW1,87.5001,7108.73,-106.71
2025-01-06 09:20:00,QLD1,-31.11,5245.49,579.06
2025-01-06 09:20:00,SA1,108.54268,1126.2,268.77
2025-01-06 09:20:00,TAS1,120.16,1029.92,-138.69
2025-01-06 09:20:00,VIC1,118.425,5369.52,-568.68
2025-01-06 09:25:00,NSW1,76.0,7073.29,-124.19
2025-01-06 09:25:00,QLD1,-31.0,5257.5,598.71
2025-01-06 09:25:00,SA1,73.25651,1116.86,341.24
2025-01-06 09:25:00,TAS1,83.54441,1035.46,-195.48
2025-01-06 09:25:00,VIC1,81.08542,5366.58,-576.96
2025-01-06 09:30:00,NSW1,76.72,7061.81,-47.73
2025-01-06 09:30:00,QLD1,-31.0,5257.65,572.62
2025-01-06 09:30:00,SA1,106.55271,1102.28,263.46
2025-01-06 09:30:00,TAS1,119.26,1034.73,-176.58
2025-01-06 09:30:00,VIC1,116.35105,5366.26,-576.09
2025-01-06 09:35:00,NSW1,76.72,7033.93,-66.06
2025-01-06 09:35:00,QLD1,-31.11,5209.84,579.97
2025-01-06 09:35:00,SA1,72.64248,1094.47,240.01
2025-01-06 09:35:00,TAS1,80.78688,1027.55,-178.22
2025-01-06 09:35:00,VIC1,78.81635,5342.65,-541.34
2025-01-06 09:40:00,NSW1,76.72,7112.07,-170.91
2025-01-06 09:40:00,QLD1,-31.11,5216.5,585.23
2025-01-06 09:40:00,SA1,71.16781,1087.95,273.23
2025-01-06 09:40:00,TAS1,79.70083,1028.34,-183.05
2025-01-06 09:40:00,VIC1,77.55536,5329.5,-470.16
2025-01-06 09:45:00,NSW1,48.62825,7127.87,-260.48
2025-01-06 09:45:00,QLD1,-31.0,5156.25,598.2
2025-01-06 09:45:00,SA1,43.45435,1074.13,359.18
2025-01-06 09:45:00,TAS1,50.24,1012.68,-239.47
2025-01-06 09:45:00,VIC1,48.38621,5332.78,-411.69
2025-01-06 09:50:00,NSW1,76.0,7185.96,-315.31
2025-01-06 09:50:00,QLD1,-31.2,5166.39,567.51
2025-01-06 09:50:00,SA1,67.49749,1056.0,350.45
2025-01-06 09:50:00,TAS1,77.2,1011.74,-200.73
2025-01-06 09:50:00,VIC1,74.92775,5307.6,-360.53
2025-01-06 09:55:00,NSW1,56.98,7204.94,-373.01
2025-01-06 09:55:00,QLD1,-31.2,5146.99,579.63
2025-01-06 09:55:00,SA1,49.7587,1024.76,333.42
2025-01-06 09:55:00,TAS1,56.86137,987.38,-202.48
2025-01-06 09:55:00,VIC1,55.18775,5301.59,-295.03
2025-01-06 10:00:00,NSW1,56.98,7131.3,-457.74
2025-01-06 10:00:00,QLD1,-31.0,5136.2,555.87
2025-01-06 10:00:00,SA1,48.06146,991.75,398.32
2025-01-06 10:00:00,TAS1,56.13322,1022.44,-232.44
2025-01-06 10:00:00,VIC1,54.20094,5289.68,-211.27
2025-01-06 10:05:00,NSW1,75.90005,7167.62,-412.21
2025-01-06 10:05:00,QLD1,-31.11,5128.87,555.14
2025-01-06 10:05:00,SA1,62.7949,963.48,517.1
2025-01-06 10:05:00,TAS1,77.12,1015.86,-351.0
2025-01-06 10:05:00,VIC1,72.68581,5234.06,-237.33
2025-01-06 10:10:00,NSW1,49.58629,7232.46,-563.52
2025-01-06 10:10:00,QLD1,-31.2,5191.93,547.87
2025-01-06 10:10:00,SA1,39.44024,911.71,586.83
2025-01-06 10:10:00,TAS1,50.06,1006.87,-404.88
2025-01-06 10:10:00,VIC1,46.2569,5183.55,-72.3
2025-01-06 10:15:00,NSW1,21.70742,7231.8,-607.48
2025-01-06 10:15:00,QLD1,-32.9,5087.82,555.06
2025-01-06 10:15:00,SA1,14.86863,864.61,656.79
2025-01-06 10:15:00,TAS1,24.74767,1013.95,-475.99
2025-01-06 10:15:00,VIC1,20.04,5121.68,-9.47
2025-01-06 10:20:00,NSW1,21.15522,7237.92,-662.25
2025-01-06 10:20:00,QLD1,-32.95,5157.84,519.41
2025-01-06 10:20:00,SA1,12.1857,831.45,698.64
2025-01-06 10:20:00,TAS1,22.75174,1001.38,-461.72
2025-01-06 10:20:00,VIC1,19.19,5099.22,44.64
2025-01-06 10:25:00,NSW1,21.36433,7247.95,-722.14
2025-01-06 10:25:00,QLD1,-32.95,5087.38,560.27
2025-01-06 10:25:00,SA1,14.59448,818.08,619.93
2025-01-06 10:25:00,TAS1,50.06,1014.64,-478.0
2025-01-06 10:25:00,VIC1,19.19,5076.88,145.98
2025-01-06 10:30:00,NSW1,21.2555,7262.72,-646.51
2025-01-06 10:30:00,QLD1,-34.14,5144.89,532.35
2025-01-06 10:30:00,SA1,16.31063,770.06,571.05
2025-01-06 10:30:00,TAS1,50.06,1000.31,-470.12
2025-01-06 10:30:00,VIC1,19.19,5027.17,121.87
2025-01-06 10:35:00,NSW1,37.88,7245.3,-817.21
2025-01-06 10:35:00,QLD1,-32.95,5199.81,512.74
2025-01-06 10:35:00,SA1,27.98998,757.36,583.24
2025-01-06 10:35:00,TAS1,119.26,1007.36,-470.14
2025-01-06 10:35:00,VIC1,33.07501,5001.31,323.87
2025-01-06 10:40:00,NSW1,14.12228,7187.24,-802.34
2025-01-06 10:40:00,QLD1,-34.2,5151.46,518.93
2025-01-06 10:40:00,SA1,10.15497,738.46,617.33
2025-01-06 10:40:00,TAS1,79.39109,1007.98,-469.03
2025-01-06 10:40:00,VIC1,12.42,4953.05,271.3
2025-01-06 10:45:00,NSW1,38.51,7266.68,-965.95
2025-01-06 10:45:00,QLD1,-34.86,5156.15,493.14
2025-01-06 10:45:00,SA1,22.89731,705.73,682.56
2025-01-06 10:45:00,TAS1,50.06,1012.15,-470.03
2025-01-06 10:45:00,VIC1,32.4576,4940.4,442.02
2025-01-06 10:50:00,NSW1,23.33359,7286.22,-915.35
2025-01-06 10:50:00,QLD1,-34.86,5127.39,498.69
2025-01-06 10:50:00,SA1,12.38267,733.33,724.45
2025-01-06 10:50:00,TAS1,50.06,1019.55,-478.0
2025-01-06 10:50:00,VIC1,20.04,4859.5,354.19
2025-01-06 10:55:00,NSW1,22.73578,7284.75,-987.11
2025-01-06 10:55:00,QLD1,-32.95,5152.51,506.25
2025-01-06 10:55:00,SA1,12.1857,709.13,722.78
2025-01-06 10:55:00,TAS1,22.39153,1012.29,-437.45
2025-01-06 10:55:00,VIC1,19.19,4837.4,388.2
2025-01-06 11:00:00,NSW1,2e-05,7264.39,-1110.88
2025-01-06 11:00:00,QLD1,-32.9,5161.35,504.55
2025-01-06 11:00:00,SA1,1e-05,719.57,713.37
2025-01-06 11:00:00,TAS1,4.16002,1008.29,-450.62
2025-01-06 11:00:00,VIC1,2e-05,4819.89,557.24
2025-01-06 11:05:00,NSW1,24.36404,7333.88,-1086.08
2025-01-06 11:05:00,QLD1,-34.14,5173.58,490.17
2025-01-06 11:05:00,SA1,-10.1,692.73,649.0
2025-01-06 11:05:00,TAS1,120.26,1010.71,-478.0
2025-01-06 11:05:00,VIC1,20.04,4806.76,623.24
2025-01-06 11:10:00,NSW1,40.85312,7414.99,-1187.92
2025-01-06 11:10:00,QLD1,-35.1,5061.56,499.12
2025-01-06 11:10:00,SA1,-10.1,684.14,659.88
2025-01-06 11:10:00,TAS1,120.26,1014.05,-478.0
2025-01-06 11:10:00,VIC1,33.0,4779.9,731.24
2025-01-06 11:15:00,NSW1,40.23738,7398.98,-1134.8
2025-01-06 11:15:00,QLD1,-32.95,5156.22,530.53
2025-01-06 11:15:00,SA1,-10.1,663.18,725.96
2025-01-06 11:15:00,TAS1,120.26,1020.22,-478.0
2025-01-06 11:15:00,VIC1,32.99987,4756.39,584.24
2025-01-06 11:20:00,NSW1,39.87154,7423.05,-1052.46
2025-01-06 11:20:00,QLD1,-35.1,5100.93,501.02
2025-01-06 11:20:00,SA1,-19.9,662.23,675.1
2025-01-06 11:20:00,TAS1,120.26,1016.65,-478.0
2025-01-06 11:20:00,VIC1,32.99883,4751.46,559.97
2025-01-06 11:25:00,NSW1,40.32684,7467.66,-1121.57
2025-01-06 11:25:00,QLD1,-34.86,5124.63,514.14
2025-01-06 11:25:00,SA1,-20.1,614.57,676.76
2025-01-06 11:25:00,TAS1,120.26,1011.68,-478.0
2025-01-06 11:25:00,VIC1,33.00013,4768.42,630.25
2025-01-06 11:30:00,NSW1,40.63493,7528.49,-1177.55
2025-01-06 11:30:00,QLD1,-32.95,5109.71,544.15
2025-01-06 11:30:00,SA1,-20.1,627.38,678.01
2025-01-06 11:30:00,TAS1,120.26,1003.39,-478.0
2025-01-06 11:30:00,VIC1,33.0,4768.48,663.41
2025-01-06 11:35:00,NSW1,40.42512,7552.11,-1072.09
2025-01-06 11:35:00,QLD1,-34.14,5128.13,486.28
2025-01-06 11:35:00,SA1,-19.97,583.84,698.3
2025-01-06 11:35:00,TAS1,120.26,1002.02,-478.0
2025-01-06 11:35:00,VIC1,32.99896,4779.06,585.74
2025-01-06 11:40:00,NSW1,60.88,7674.67,-1202.54
2025-01-06 11:40:00,QLD1,-34.2,5110.97,499.06
2025-01-06 11:40:00,SA1,-10.1,644.59,725.26
2025-01-06 11:40:00,TAS1,120.26,996.55,-478.0
2025-01-06 11:40:00,VIC1,49.01756,4768.42,705.57
2025-01-06 11:45:00,NSW1,45.0,7714.19,-1248.91
2025-01-06 11:45:00,QLD1,-32.9,5124.92,469.56
2025-01-06 11:45:00,SA1,-19.97,631.63,729.29
2025-01-06 11:45:00,TAS1,120.26,995.88,-478.0
2025-01-06 11:45:00,VIC1,33.0,4707.13,794.42
2025-01-06 11:50:00,NSW1,41.63812,7724.44,-1256.58
2025-01-06 11:50:00,QLD1,-33.75,5126.3,471.96
2025-01-06 11:50:00,SA1,-19.97,656.0,674.95
2025-01-06 11:50:00,TAS1,120.26,987.77,-478.0
2025-01-06 11:50:00,VIC1,33.0,4719.89,846.32
2025-01-06 11:55:00,NSW1,59.1,7731.94,-1281.39
2025-01-06 11:55:00,QLD1,-34.2,5145.2,461.94
2025-01-06 11:55:00,SA1,-10.1,687.37,684.53
2025-01-06 11:55:00,TAS1,120.26,991.35,-478.0
2025-01-06 11:55:00,VIC1,8.70954,4682.22,877.82
2025-01-06 12:00:00,NSW1,56.98,7793.66,-1292.66
2025-01-06 12:00:00,QLD1,-35.0,5096.14,476.97
2025-01-06 12:00:00,SA1,1.74363,724.67,726.76
2025-01-06 12:00:00,TAS1,120.26,989.94,-478.0
2025-01-06 12:00:00,VIC1,19.19,4628.13,835.42
2025-01-06 12:05:00,NSW1,75.9,7874.91,-1269.67
2025-01-06 12:05:00,QLD1,-35.1,4933.67,476.03
2025-01-06 12:05:00,SA1,-10.1,743.01,644.02
2025-01-06 12:05:00,TAS1,120.26,984.36,-478.0
2025-01-06 12:05:00,VIC1,11.07,4608.07,871.53
2025-01-06 12:10:00,NSW1,15.33691,7951.84,-1215.72
2025-01-06 12:10:00,QLD1,-35.1,5007.43,474.19
2025-01-06 12:10:00,SA1,-20.1,697.48,628.27
2025-01-06 12:10:00,TAS1,120.26,980.19,-478.0
2025-01-06 12:10:00,VIC1,8.95,4594.7,825.14
2025-01-06 12:15:00,NSW1,36.00019,7965.27,-1245.99
2025-01-06 12:15:00,QLD1,-32.0,5144.05,470.77
2025-01-06 12:15:00,SA1,-20.1,719.11,541.41
2025-01-06 12:15:00,TAS1,120.26,982.97,-478.0
2025-01-06 12:15:00,VIC1,8.95,4612.71,927.24
2025-01-06 12:20:00,NSW1,36.0,8048.99,-1232.28
2025-01-06 12:20:00,QLD1,-34.0,5105.67,485.87
2025-01-06 12:20:00,SA1,-32.01,685.45,562.37
2025-01-06 12:20:00,TAS1,120.26,969.16,-478.0
2025-01-06 12:20:00,VIC1,11.99896,4600.64,875.34
2025-01-06 12:25:00,NSW1,56.98,8062.73,-1191.4
2025-01-06 12:25:00,QLD1,-35.1,5109.84,467.4
2025-01-06 12:25:00,SA1,-32.25,684.31,465.81
2025-01-06 12:25:00,TAS1,120.26,975.56,-478.0
2025-01-06 12:25:00,VIC1,12.78,4643.38,930.18
2025-01-06 12:30:00,NSW1,58.97993,8073.06,-1200.81
2025-01-06 12:30:00,QLD1,-32.9,5142.05,467.05
2025-01-06 12:30:00,SA1,-32.49998,678.47,432.5
2025-01-06 12:30:00,TAS1,120.26,970.89,-478.0
2025-01-06 12:30:00,VIC1,11.99896,4665.28,973.07
2025-01-06 12:35:00,NSW1,36.00015,8093.77,-1196.38
2025-01-06 12:35:00,QLD1,-32.0,5198.68,477.89
2025-01-06 12:35:00,SA1,-35.0,692.23,331.04
2025-01-06 12:35:00,TAS1,120.26,968.71,-478.0
2025-01-06 12:35:00,VIC1,11.99896,4669.89,1044.85
2025-01-06 12:40:00,NSW1,118.38651,8126.42,-923.91
2025-01-06 12:40:00,QLD1,-32.9,5207.51,467.8
2025-01-06 12:40:00,SA1,-35.99,687.75,236.14
2025-01-06 12:40:00,TAS1,120.26,969.88,-478.0
2025-01-06 12:40:00,VIC1,-0.49,4595.33,825.02
2025-01-06 12:45:00,NSW1,91.15963,8246.86,-732.19
2025-01-06 12:45:00,QLD1,-34.2,5134.06,495.71
2025-01-06 12:45:00,SA1,-35.99,701.2,234.33
2025-01-06 12:45:00,TAS1,120.26,968.19,-478.0
2025-01-06 12:45:00,VIC1,-19.88,4563.31,591.44
2025-01-06 12:50:00,NSW1,84.99993,8323.1,-686.66
2025-01-06 12:50:00,QLD1,-34.84,5216.38,484.26
2025-01-06 12:50:00,SA1,-33.0,713.28,219.58
2025-01-06 12:50:00,TAS1,120.26,964.61,-478.0
2025-01-06 12:50:00,VIC1,-20.81,4461.5,564.26
2025-01-06 12:55:00,NSW1,93.09894,8430.45,-705.11
2025-01-06 12:55:00,QLD1,-35.1,5186.94,484.51
2025-01-06 12:55:00,SA1,-33.0,752.16,230.98
2025-01-06 12:55:00,TAS1,120.26,965.42,-478.0
2025-01-06 12:55:00,VIC1,-18.15,4383.84,574.01
2025-01-06 13:00:00,NSW1,84.95007,8468.03,-521.88
2025-01-06 13:00:00,QLD1,-35.1,5212.37,472.43
2025-01-06 13:00:00,SA1,-32.25,749.33,261.45
2025-01-06 13:00:00,TAS1,120.26,960.96,-478.0
2025-01-06 13:00:00,VIC1,-21.0,4359.68,357.01
2025-01-06 13:05:00,NSW1,75.89983,8571.98,-600.17
2025-01-06 13:05:00,QLD1,-35.1,5337.48,469.0
2025-01-06 13:05:00,SA1,-32.25,723.44,251.55
2025-01-06 13:05:00,TAS1,120.26,958.93,-478.0
2025-01-06 13:05:00,VIC1,-18.15,4331.86,454.8
2025-01-06 13:10:00,NSW1,40.36018,8657.12,-827.84
2025-01-06 13:10:00,QLD1,-35.1,5294.54,483.17
2025-01-06 13:10:00,SA1,-32.01,703.27,295.11
2025-01-06 13:10:00,TAS1,120.26,958.13,-478.0
2025-01-06 13:10:00,VIC1,0.0,4316.39,658.48
2025-01-06 13:15:00,NSW1,18.25146,8677.47,-1141.18
2025-01-06 13:15:00,QLD1,-34.14,5389.57,513.72
2025-01-06 13:15:00,SA1,-32.01,674.7,351.57
2025-01-06 13:15:00,TAS1,120.26,947.28,-478.0
2025-01-06 13:15:00,VIC1,11.99896,4293.63,921.47
2025-01-06 13:20:00,NSW1,75.095,8764.36,-1195.87
2025-01-06 13:20:00,QLD1,-34.92,5385.71,499.87
2025-01-06 13:20:00,SA1,-32.01,661.22,433.06
2025-01-06 13:20:00,TAS1,120.26,948.39,-478.0
2025-01-06 13:20:00,VIC1,8.94974,4221.06,922.86
2025-01-06 13:25:00,NSW1,76.00012,8897.89,-1231.64
2025-01-06 13:25:00,QLD1,-34.86,5412.6,459.92
2025-01-06 13:25:00,SA1,-32.01,662.82,517.21
2025-01-06 13:25:00,TAS1,120.26,943.39,-478.0
2025-01-06 13:25:00,VIC1,8.95,4238.41,941.87
2025-01-06 13:30:00,NSW1,76.00003,9029.97,-1267.21
2025-01-06 13:30:00,QLD1,-34.84,5339.54,449.47
2025-01-06 13:30:00,SA1,-21.0,643.82,640.8
2025-01-06 13:30:00,TAS1,120.26,944.29,-478.0
2025-01-06 13:30:00,VIC1,8.95,4220.88,902.9
2025-01-06 13:35:00,NSW1,74.715,9044.99,-1324.68
2025-01-06 13:35:00,QLD1,-34.14,5337.46,527.05
2025-01-06 13:35:00,SA1,-32.01,628.77,667.85
2025-01-06 13:35:00,TAS1,120.26,937.36,-478.0
