SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,hour,day,month,day_of_week
2025-01-05 14:25:00,QLD1,-37.99994,4905.87,14,5,1,6
2025-01-05 14:25:00,SA1,99.44,1424.04,14,5,1,6
2025-01-05 14:25:00,TAS1,111.32954,925.81,14,5,1,6
2025-01-05 14:25:00,VIC1,109.13161,6535.4,14,5,1,6
2025-01-05 14:30:00,NSW1,133.2647,8627.84,14,5,1,6
2025-01-05 14:30:00,QLD1,-38.0,4862.95,14,5,1,6
2025-01-05 14:30:00,SA1,105.44,1356.43,14,5,1,6
2025-01-05 14:30:00,TAS1,120.26,940.96,14,5,1,6
2025-01-05 14:30:00,VIC1,121.50269,6539.89,14,5,1,6
2025-01-05 14:35:00,NSW1,87.5,8782.79,14,5,1,6
2025-01-05 14:35:00,QLD1,-38.0,4915.22,14,5,1,6
2025-01-05 14:35:00,SA1,71.24421,1233.08,14,5,1,6
2025-01-05 14:35:00,TAS1,81.97091,962.27,14,5,1,6
2025-01-05 14:35:00,VIC1,81.66619,6626.93,14,5,1,6
2025-01-05 14:40:00,NSW1,124.38473,9003.0,14,5,1,6
2025-01-05 14:40:00,QLD1,-38.0,4935.98,14,5,1,6
2025-01-05 14:40:00,SA1,99.44,1149.31,14,5,1,6
2025-01-05 14:40:00,TAS1,75.75305,955.63,14,5,1,6
2025-01-05 14:40:00,VIC1,113.4958,6621.02,14,5,1,6
2025-01-05 14:45:00,NSW1,128.02085,9076.7,14,5,1,6
2025-01-05 14:45:00,QLD1,-37.99994,5055.78,14,5,1,6
2025-01-05 14:45:00,SA1,99.79554,1125.48,14,5,1,6
2025-01-05 14:45:00,TAS1,97.12,969.75,14,5,1,6
2025-01-05 14:45:00,VIC1,115.62,6772.36,14,5,1,6
2025-01-05 14:50:00,NSW1,133.24314,9192.53,14,5,1,6
2025-01-05 14:50:00,QLD1,-34.2,5079.37,14,5,1,6
2025-01-05 14:50:00,SA1,105.44,1075.35,14,5,1,6
2025-01-05 14:50:00,TAS1,118.51014,978.67,14,5,1,6
2025-01-05 14:50:00,VIC1,120.91203,6861.12,14,5,1,6
2025-01-05 14:55:00,NSW1,160.02,9256.83,14,5,1,6
2025-01-05 14:55:00,QLD1,-34.14,5162.61,14,5,1,6
2025-01-05 14:55:00,SA1,133.47365,1188.51,14,5,1,6
2025-01-05 14:55:00,TAS1,144.33177,981.03,14,5,1,6
2025-01-05 14:55:00,VIC1,148.4515,6946.35,14,5,1,6
2025-01-05 15:00:00,NSW1,160.38104,9342.9,15,5,1,6
2025-01-05 15:00:00,QLD1,-34.14,5226.33,15,5,1,6
2025-01-05 15:00:00,SA1,143.83608,1293.55,15,5,1,6
2025-01-05 15:00:00,TAS1,148.75124,997.84,15,5,1,6
2025-01-05 15:00:00,VIC1,153.40792,6951.75,15,5,1,6
2025-01-05 15:05:00,NSW1,169.75131,9327.44,15,5,1,6
2025-01-05 15:05:00,QLD1,-32.95,5312.05,15,5,1,6
2025-01-05 15:05:00,SA1,154.37272,1445.31,15,5,1,6
2025-01-05 15:05:00,TAS1,151.88707,997.72,15,5,1,6
2025-01-05 15:05:00,VIC1,160.0,7072.13,15,5,1,6
2025-01-05 15:10:00,NSW1,172.4394,9263.12,15,5,1,6
2025-01-05 15:10:00,QLD1,-32.95,5433.54,15,5,1,6
2025-01-05 15:10:00,SA1,155.89376,1556.69,15,5,1,6
2025-01-05 15:10:00,TAS1,146.50538,988.2,15,5,1,6
2025-01-05 15:10:00,VIC1,160.0,7108.07,15,5,1,6
2025-01-05 15:15:00,NSW1,167.55881,9342.76,15,5,1,6
2025-01-05 15:15:00,QLD1,-32.95,5512.2,15,5,1,6
2025-01-05 15:15:00,SA1,156.10499,1629.34,15,5,1,6
2025-01-05 15:15:00,TAS1,146.50538,1012.39,15,5,1,6
2025-01-05 15:15:00,VIC1,160.0,7112.44,15,5,1,6
2025-01-05 15:20:00,NSW1,11.41632,9366.51,15,5,1,6
2025-01-05 15:20:00,QLD1,-32.0,5572.41,15,5,1,6
2025-01-05 15:20:00,SA1,9.1,1658.12,15,5,1,6
2025-01-05 15:20:00,TAS1,118.26,1033.35,15,5,1,6
2025-01-05 15:20:00,VIC1,13.0198,7256.37,15,5,1,6
2025-01-05 15:25:00,NSW1,99.66,9395.28,15,5,1,6
2025-01-05 15:25:00,QLD1,-31.99991,5618.01,15,5,1,6
2025-01-05 15:25:00,SA1,70.02,1724.85,15,5,1,6
2025-01-05 15:25:00,TAS1,150.28,1062.24,15,5,1,6
2025-01-05 15:25:00,VIC1,128.54011,7386.09,15,5,1,6
2025-01-05 15:30:00,NSW1,125.31521,9417.15,15,5,1,6
2025-01-05 15:30:00,QLD1,-32.95,5734.13,15,5,1,6
2025-01-05 15:30:00,SA1,114.24112,1791.16,15,5,1,6
2025-01-05 15:30:00,TAS1,125.71857,1075.33,15,5,1,6
2025-01-05 15:30:00,VIC1,135.26219,7427.31,15,5,1,6
2025-01-05 15:35:00,NSW1,124.73741,9415.65,15,5,1,6
2025-01-05 15:35:00,QLD1,-31.2,5793.21,15,5,1,6
2025-01-05 15:35:00,SA1,127.1561,1756.32,15,5,1,6
2025-01-05 15:35:00,TAS1,120.26,1075.71,15,5,1,6
2025-01-05 15:35:00,VIC1,124.78345,7527.17,15,5,1,6
2025-01-05 15:40:00,NSW1,60.0001,9376.67,15,5,1,6
2025-01-05 15:40:00,QLD1,-31.2,5859.66,15,5,1,6
2025-01-05 15:40:00,SA1,92.06954,1725.62,15,5,1,6
2025-01-05 15:40:00,TAS1,85.29897,1075.35,15,5,1,6
2025-01-05 15:40:00,VIC1,89.45,7582.54,15,5,1,6
2025-01-05 15:45:00,NSW1,-31.01012,9293.47,15,5,1,6
2025-01-05 15:45:00,QLD1,-29.62617,5984.76,15,5,1,6
2025-01-05 15:45:00,SA1,105.44,1688.4,15,5,1,6
2025-01-05 15:45:00,TAS1,123.18,1092.16,15,5,1,6
2025-01-05 15:45:00,VIC1,128.47713,7646.55,15,5,1,6
2025-01-05 15:50:00,NSW1,-33.0,9324.55,15,5,1,6
2025-01-05 15:50:00,QLD1,-29.63196,5991.74,15,5,1,6
2025-01-05 15:50:00,SA1,131.15277,1664.4,15,5,1,6
2025-01-05 15:50:00,TAS1,150.28,1124.62,15,5,1,6
2025-01-05 15:50:00,VIC1,130.09456,7744.4,15,5,1,6
2025-01-05 15:55:00,NSW1,-33.0,9399.47,15,5,1,6
2025-01-05 15:55:00,QLD1,-29.47791,6004.27,15,5,1,6
2025-01-05 15:55:00,SA1,156.70125,1663.55,15,5,1,6
2025-01-05 15:55:00,TAS1,150.3,1139.96,15,5,1,6
2025-01-05 15:55:00,VIC1,157.23908,7796.07,15,5,1,6
2025-01-05 16:00:00,NSW1,-15.77109,9365.78,16,5,1,6
2025-01-05 16:00:00,QLD1,-30.75,6083.14,16,5,1,6
2025-01-05 16:00:00,SA1,140.1107,1679.06,16,5,1,6
2025-01-05 16:00:00,TAS1,126.68021,1149.18,16,5,1,6
2025-01-05 16:00:00,VIC1,138.0,7805.36,16,5,1,6
2025-01-05 16:05:00,NSW1,28.79879,9437.08,16,5,1,6
2025-01-05 16:05:00,QLD1,-31.2,6197.18,16,5,1,6
2025-01-05 16:05:00,SA1,130.16856,1706.89,16,5,1,6
2025-01-05 16:05:00,TAS1,120.26,1095.11,16,5,1,6
2025-01-05 16:05:00,VIC1,129.34473,7832.14,16,5,1,6
2025-01-05 16:10:00,NSW1,31.21541,9496.29,16,5,1,6
2025-01-05 16:10:00,QLD1,-32.95,6295.55,16,5,1,6
2025-01-05 16:10:00,SA1,72.84427,1702.56,16,5,1,6
2025-01-05 16:10:00,TAS1,119.8609,1108.5,16,5,1,6
2025-01-05 16:10:00,VIC1,128.25298,7863.45,16,5,1,6
2025-01-05 16:15:00,NSW1,39.99999,9504.25,16,5,1,6
2025-01-05 16:15:00,QLD1,-32.95,6359.38,16,5,1,6
2025-01-05 16:15:00,SA1,101.30551,1694.88,16,5,1,6
2025-01-05 16:15:00,TAS1,98.23179,1137.72,16,5,1,6
2025-01-05 16:15:00,VIC1,102.90404,7892.55,16,5,1,6
2025-01-05 16:20:00,NSW1,33.5102,9501.9,16,5,1,6
2025-01-05 16:20:00,QLD1,-31.99,6494.76,16,5,1,6
2025-01-05 16:20:00,SA1,101.60045,1686.64,16,5,1,6
2025-01-05 16:20:00,TAS1,96.28,1137.85,16,5,1,6
2025-01-05 16:20:00,VIC1,100.74085,7826.51,16,5,1,6
2025-01-05 16:25:00,NSW1,72.71246,9523.66,16,5,1,6
2025-01-05 16:25:00,QLD1,-31.2,6509.34,16,5,1,6
2025-01-05 16:25:00,SA1,86.66742,1665.04,16,5,1,6
2025-01-05 16:25:00,TAS1,88.19029,1131.48,16,5,1,6
2025-01-05 16:25:00,VIC1,89.45,7870.18,16,5,1,6
2025-01-05 16:30:00,NSW1,85.0,9558.12,16,5,1,6
2025-01-05 16:30:00,QLD1,-31.0,6627.63,16,5,1,6
2025-01-05 16:30:00,SA1,85.82214,1677.21,16,5,1,6
2025-01-05 16:30:00,TAS1,96.28,1142.98,16,5,1,6
2025-01-05 16:30:00,VIC1,89.45,7854.84,16,5,1,6
2025-01-05 16:35:00,NSW1,80.65766,9489.04,16,5,1,6
2025-01-05 16:35:00,QLD1,-30.75,6634.16,16,5,1,6
2025-01-05 16:35:00,SA1,85.32913,1688.94,16,5,1,6
2025-01-05 16:35:00,TAS1,82.43909,1146.16,16,5,1,6
2025-01-05 16:35:00,VIC1,86.0,7823.01,16,5,1,6
2025-01-05 16:40:00,NSW1,95.76432,9478.72,16,5,1,6
2025-01-05 16:40:00,QLD1,-15.74,6784.0,16,5,1,6
2025-01-05 16:40:00,SA1,97.83652,1690.73,16,5,1,6
2025-01-05 16:40:00,TAS1,95.7767,1158.09,16,5,1,6
2025-01-05 16:40:00,VIC1,99.0,7841.28,16,5,1,6
2025-01-05 16:45:00,NSW1,126.13862,9566.51,16,5,1,6
2025-01-05 16:45:00,QLD1,-25.0,6856.55,16,5,1,6
2025-01-05 16:45:00,SA1,122.34572,1675.26,16,5,1,6
2025-01-05 16:45:00,TAS1,120.26,1178.48,16,5,1,6
2025-01-05 16:45:00,VIC1,127.35048,7831.32,16,5,1,6
2025-01-05 16:50:00,NSW1,124.2793,9475.66,16,5,1,6
2025-01-05 16:50:00,QLD1,-25.92,6926.75,16,5,1,6
2025-01-05 16:50:00,SA1,119.61999,1688.12,16,5,1,6
2025-01-05 16:50:00,TAS1,119.26,1208.26,16,5,1,6
2025-01-05 16:50:00,VIC1,124.67654,7798.27,16,5,1,6
2025-01-05 16:55:00,NSW1,99.46631,9458.45,16,5,1,6
2025-01-05 16:55:00,QLD1,44.63,7041.46,16,5,1,6
2025-01-05 16:55:00,SA1,94.98482,1695.07,16,5,1,6
2025-01-05 16:55:00,TAS1,98.21186,1211.91,16,5,1,6
2025-01-05 16:55:00,VIC1,99.0,7794.81,16,5,1,6
2025-01-05 17:00:00,NSW1,95.70207,9497.59,17,5,1,6
2025-01-05 17:00:00,QLD1,89.73,7192.62,17,5,1,6
2025-01-05 17:00:00,SA1,94.98482,1691.59,17,5,1,6
2025-01-05 17:00:00,TAS1,100.29588,1213.7,17,5,1,6
2025-01-05 17:00:00,VIC1,99.0,7787.18,17,5,1,6
2025-01-05 17:05:00,NSW1,97.87854,9483.63,17,5,1,6
2025-01-05 17:05:00,QLD1,86.83004,7263.05,17,5,1,6
2025-01-05 17:05:00,SA1,93.34682,1693.93,17,5,1,6
2025-01-05 17:05:00,TAS1,96.12,1208.3,17,5,1,6
2025-01-05 17:05:00,VIC1,99.0,7813.47,17,5,1,6
2025-01-05 17:10:00,NSW1,98.6233,9554.28,17,5,1,6
2025-01-05 17:10:00,QLD1,75.01,7252.03,17,5,1,6
2025-01-05 17:10:00,SA1,95.03543,1694.0,17,5,1,6
2025-01-05 17:10:00,TAS1,95.00586,1158.39,17,5,1,6
2025-01-05 17:10:00,VIC1,99.0,7760.25,17,5,1,6
2025-01-05 17:15:00,NSW1,99.25456,9645.19,17,5,1,6
2025-01-05 17:15:00,QLD1,75.01,7303.02,17,5,1,6
2025-01-05 17:15:00,SA1,96.19905,1728.41,17,5,1,6
2025-01-05 17:15:00,TAS1,94.76502,1147.03,17,5,1,6
2025-01-05 17:15:00,VIC1,99.0,7742.69,17,5,1,6
2025-01-05 17:20:00,NSW1,100.74417,9761.58,17,5,1,6
2025-01-05 17:20:00,QLD1,77.95,7345.37,17,5,1,6
2025-01-05 17:20:00,SA1,96.58502,1736.0,17,5,1,6
2025-01-05 17:20:00,TAS1,95.00586,1153.11,17,5,1,6
2025-01-05 17:20:00,VIC1,99.0,7795.25,17,5,1,6
2025-01-05 17:25:00,NSW1,99.82247,9768.22,17,5,1,6
2025-01-05 17:25:00,QLD1,86.83004,7434.71,17,5,1,6
2025-01-05 17:25:00,SA1,97.69783,1755.7,17,5,1,6
2025-01-05 17:25:00,TAS1,95.00586,1149.23,17,5,1,6
2025-01-05 17:25:00,VIC1,99.0,7804.72,17,5,1,6
2025-01-05 17:30:00,NSW1,101.41846,9895.35,17,5,1,6
2025-01-05 17:30:00,QLD1,93.60841,7497.17,17,5,1,6
2025-01-05 17:30:00,SA1,96.65134,1766.73,17,5,1,6
2025-01-05 17:30:00,TAS1,94.36968,1147.18,17,5,1,6
2025-01-05 17:30:00,VIC1,99.0,7819.5,17,5,1,6
2025-01-05 17:35:00,NSW1,102.92618,9894.22,17,5,1,6
2025-01-05 17:35:00,QLD1,93.83012,7595.1,17,5,1,6
2025-01-05 17:35:00,SA1,95.75927,1778.94,17,5,1,6
2025-01-05 17:35:00,TAS1,96.22,1145.48,17,5,1,6
2025-01-05 17:35:00,VIC1,99.0,7781.08,17,5,1,6
2025-01-05 17:40:00,NSW1,109.34263,9910.58,17,5,1,6
2025-01-05 17:40:00,QLD1,99.95,7624.95,17,5,1,6
2025-01-05 17:40:00,SA1,99.37927,1774.59,17,5,1,6
2025-01-05 17:40:00,TAS1,97.23536,1144.53,17,5,1,6
2025-01-05 17:40:00,VIC1,103.50775,7780.09,17,5,1,6
2025-01-05 17:45:00,NSW1,107.75842,9875.07,17,5,1,6
2025-01-05 17:45:00,QLD1,99.75,7637.84,17,5,1,6
2025-01-05 17:45:00,SA1,95.84739,1744.86,17,5,1,6
2025-01-05 17:45:00,TAS1,96.28,1147.67,17,5,1,6
2025-01-05 17:45:00,VIC1,101.17232,7683.27,17,5,1,6
2025-01-05 17:50:00,NSW1,107.27343,9893.56,17,5,1,6
2025-01-05 17:50:00,QLD1,99.95,7688.76,17,5,1,6
2025-01-05 17:50:00,SA1,93.42353,1718.85,17,5,1,6
2025-01-05 17:50:00,TAS1,95.99573,1148.69,17,5,1,6
2025-01-05 17:50:00,VIC1,99.78,7653.59,17,5,1,6
2025-01-05 17:55:00,NSW1,118.34213,9888.62,17,5,1,6
2025-01-05 17:55:00,QLD1,110.5,7772.04,17,5,1,6
2025-01-05 17:55:00,SA1,96.1594,1692.37,17,5,1,6
2025-01-05 17:55:00,TAS1,98.44005,1146.97,17,5,1,6
2025-01-05 17:55:00,VIC1,104.79003,7618.46,17,5,1,6
2025-01-05 18:00:00,NSW1,130.6555,9810.35,18,5,1,6
2025-01-05 18:00:00,QLD1,120.5,7803.96,18,5,1,6
2025-01-05 18:00:00,SA1,105.44,1693.16,18,5,1,6
2025-01-05 18:00:00,TAS1,109.8724,1144.93,18,5,1,6
2025-01-05 18:00:00,VIC1,115.72352,7577.31,18,5,1,6
2025-01-05 18:05:00,NSW1,116.96949,9784.13,18,5,1,6
2025-01-05 18:05:00,QLD1,110.5,7774.64,18,5,1,6
2025-01-05 18:05:00,SA1,91.21906,1697.11,18,5,1,6
2025-01-05 18:05:00,TAS1,96.28,1151.18,18,5,1,6
2025-01-05 18:05:00,VIC1,100.87381,7537.36,18,5,1,6
2025-01-05 18:10:00,NSW1,130.01,9734.42,18,5,1,6
2025-01-05 18:10:00,QLD1,121.33161,7814.99,18,5,1,6
2025-01-05 18:10:00,SA1,104.99691,1738.14,18,5,1,6
2025-01-05 18:10:00,TAS1,108.04916,1147.75,18,5,1,6
2025-01-05 18:10:00,VIC1,114.42073,7517.99,18,5,1,6
2025-01-05 18:15:00,NSW1,130.01,9744.54,18,5,1,6
2025-01-05 18:15:00,QLD1,121.29782,7794.27,18,5,1,6
2025-01-05 18:15:00,SA1,105.1509,1735.33,18,5,1,6
2025-01-05 18:15:00,TAS1,107.92594,1140.97,18,5,1,6
2025-01-05 18:15:00,VIC1,114.58855,7476.78,18,5,1,6
2025-01-05 18:20:00,NSW1,117.17349,9584.69,18,5,1,6
2025-01-05 18:20:00,QLD1,112.75,7854.18,18,5,1,6
2025-01-05 18:20:00,SA1,91.05606,1716.39,18,5,1,6
2025-01-05 18:20:00,TAS1,96.22,1137.89,18,5,1,6
2025-01-05 18:20:00,VIC1,101.49678,7460.97,18,5,1,6
2025-01-05 18:25:00,NSW1,130.01,9568.86,18,5,1,6
2025-01-05 18:25:00,QLD1,125.9181,7886.71,18,5,1,6
2025-01-05 18:25:00,SA1,102.30651,1722.62,18,5,1,6
2025-01-05 18:25:00,TAS1,106.40991,1145.41,18,5,1,6
2025-01-05 18:25:00,VIC1,112.68497,7413.02,18,5,1,6
2025-01-05 18:30:00,NSW1,135.89,9536.1,18,5,1,6
2025-01-05 18:30:00,QLD1,132.26313,7833.14,18,5,1,6
2025-01-05 18:30:00,SA1,105.99171,1739.86,18,5,1,6
2025-01-05 18:30:00,TAS1,111.04197,1126.6,18,5,1,6
2025-01-05 18:30:00,VIC1,118.81733,7450.37,18,5,1,6
2025-01-05 18:35:00,NSW1,160.02,9495.77,18,5,1,6
2025-01-05 18:35:00,QLD1,161.76306,7914.88,18,5,1,6
2025-01-05 18:35:00,SA1,116.99,1731.83,18,5,1,6
2025-01-05 18:35:00,TAS1,120.26,1117.26,18,5,1,6
2025-01-05 18:35:00,VIC1,130.66064,7429.28,18,5,1,6
2025-01-05 18:40:00,NSW1,160.47346,9485.26,18,5,1,6
2025-01-05 18:40:00,QLD1,159.3,7918.34,18,5,1,6
2025-01-05 18:40:00,SA1,122.25461,1742.63,18,5,1,6
2025-01-05 18:40:00,TAS1,120.26,1128.9,18,5,1,6
2025-01-05 18:40:00,VIC1,138.0,7394.13,18,5,1,6
2025-01-05 18:45:00,NSW1,160.02,9490.82,18,5,1,6
2025-01-05 18:45:00,QLD1,155.91458,7875.23,18,5,1,6
2025-01-05 18:45:00,SA1,122.29856,1718.5,18,5,1,6
2025-01-05 18:45:00,TAS1,122.8411,1119.23,18,5,1,6
2025-01-05 18:45:00,VIC1,137.55275,7361.88,18,5,1,6
2025-01-05 18:50:00,NSW1,167.69475,9457.12,18,5,1,6
2025-01-05 18:50:00,QLD1,163.38462,7872.25,18,5,1,6
2025-01-05 18:50:00,SA1,129.54,1699.5,18,5,1,6
2025-01-05 18:50:00,TAS1,120.65789,1109.79,18,5,1,6
2025-01-05 18:50:00,VIC1,146.34801,7328.31,18,5,1,6
2025-01-05 18:55:00,NSW1,160.02,9444.36,18,5,1,6
2025-01-05 18:55:00,QLD1,153.83003,7824.91,18,5,1,6
2025-01-05 18:55:00,SA1,122.06813,1690.12,18,5,1,6
2025-01-05 18:55:00,TAS1,120.26,1112.94,18,5,1,6
2025-01-05 18:55:00,VIC1,138.4446,7298.79,18,5,1,6
2025-01-05 19:00:00,NSW1,155.59456,9379.93,19,5,1,6
2025-01-05 19:00:00,QLD1,151.56643,7870.17,19,5,1,6
2025-01-05 19:00:00,SA1,119.48588,1681.99,19,5,1,6
2025-01-05 19:00:00,TAS1,120.26,1108.11,19,5,1,6
2025-01-05 19:00:00,VIC1,135.61389,7292.79,19,5,1,6
2025-01-05 19:05:00,NSW1,159.07,9336.51,19,5,1,6
2025-01-05 19:05:00,QLD1,152.92183,7844.23,19,5,1,6
2025-01-05 19:05:00,SA1,120.78074,1682.11,19,5,1,6
2025-01-05 19:05:00,TAS1,120.26,1115.28,19,5,1,6
2025-01-05 19:05:00,VIC1,136.44928,7223.63,19,5,1,6
2025-01-05 19:10:00,NSW1,158.3106,9328.76,19,5,1,6
2025-01-05 19:10:00,QLD1,153.24714,7890.93,19,5,1,6
2025-01-05 19:10:00,SA1,120.81033,1676.57,19,5,1,6
2025-01-05 19:10:00,TAS1,120.26,1116.3,19,5,1,6
2025-01-05 19:10:00,VIC1,134.66275,7226.71,19,5,1,6
2025-01-05 19:15:00,NSW1,160.02,9333.59,19,5,1,6
2025-01-05 19:15:00,QLD1,157.75182,7934.2,19,5,1,6
2025-01-05 19:15:00,SA1,125.10759,1688.86,19,5,1,6
2025-01-05 19:15:00,TAS1,120.26,1131.38,19,5,1,6
2025-01-05 19:15:00,VIC1,136.0321,7255.25,19,5,1,6
2025-01-05 19:20:00,NSW1,163.58865,9301.92,19,5,1,6
2025-01-05 19:20:00,QLD1,160.29593,7916.39,19,5,1,6
2025-01-05 19:20:00,SA1,126.11851,1675.49,19,5,1,6
2025-01-05 19:20:00,TAS1,120.26,1118.38,19,5,1,6
2025-01-05 19:20:00,VIC1,138.0,7185.63,19,5,1,6
2025-01-05 19:25:00,NSW1,160.02,9316.26,19,5,1,6
2025-01-05 19:25:00,QLD1,154.70445,7851.79,19,5,1,6
2025-01-05 19:25:00,SA1,128.02022,1684.25,19,5,1,6
2025-01-05 19:25:00,TAS1,120.26,1119.24,19,5,1,6
2025-01-05 19:25:00,VIC1,138.42008,7178.16,19,5,1,6
2025-01-05 19:30:00,NSW1,200.9,9323.56,19,5,1,6
2025-01-05 19:30:00,QLD1,194.23896,7844.17,19,5,1,6
2025-01-05 19:30:00,SA1,159.35627,1678.47,19,5,1,6
2025-01-05 19:30:00,TAS1,120.26,1096.71,19,5,1,6
2025-01-05 19:30:00,VIC1,175.18858,7110.76,19,5,1,6
2025-01-05 19:35:00,NSW1,207.07201,9297.68,19,5,1,6
2025-01-05 19:35:00,QLD1,200.0,7810.1,19,5,1,6
2025-01-05 19:35:00,SA1,162.05146,1678.26,19,5,1,6
2025-01-05 19:35:00,TAS1,120.26,1072.36,19,5,1,6
2025-01-05 19:35:00,VIC1,180.61264,7091.42,19,5,1,6
2025-01-05 19:40:00,NSW1,190.0,9276.42,19,5,1,6
2025-01-05 19:40:00,QLD1,184.67572,7841.19,19,5,1,6
2025-01-05 19:40:00,SA1,143.82164,1655.64,19,5,1,6
2025-01-05 19:40:00,TAS1,120.26,1075.36,19,5,1,6
2025-01-05 19:40:00,VIC1,161.53262,7053.57,19,5,1,6
2025-01-05 19:45:00,NSW1,160.40749,9269.35,19,5,1,6
2025-01-05 19:45:00,QLD1,153.83003,7775.73,19,5,1,6
2025-01-05 19:45:00,SA1,123.36241,1654.89,19,5,1,6
2025-01-05 19:45:00,TAS1,120.26,1102.85,19,5,1,6
2025-01-05 19:45:00,VIC1,137.50745,7023.97,19,5,1,6
2025-01-05 19:50:00,NSW1,160.02,9202.5,19,5,1,6
2025-01-05 19:50:00,QLD1,152.53579,7809.9,19,5,1,6
2025-01-05 19:50:00,SA1,129.07314,1666.16,19,5,1,6
2025-01-05 19:50:00,TAS1,125.04355,1133.06,19,5,1,6
2025-01-05 19:50:00,VIC1,140.65077,7008.76,19,5,1,6
2025-01-05 19:55:00,NSW1,155.20588,9181.95,19,5,1,6
2025-01-05 19:55:00,QLD1,147.73,7729.12,19,5,1,6
2025-01-05 19:55:00,SA1,127.46694,1673.63,19,5,1,6
2025-01-05 19:55:00,TAS1,124.17416,1138.33,19,5,1,6
2025-01-05 19:55:00,VIC1,138.70215,6956.12,19,5,1,6
2025-01-05 20:00:00,NSW1,155.3644,9149.16,20,5,1,6
2025-01-05 20:00:00,QLD1,147.73,7691.67,20,5,1,6
2025-01-05 20:00:00,SA1,125.50866,1672.43,20,5,1,6
2025-01-05 20:00:00,TAS1,122.47235,1132.32,20,5,1,6
2025-01-05 20:00:00,VIC1,138.0,6943.19,20,5,1,6
2025-01-05 20:05:00,NSW1,155.72914,9118.29,20,5,1,6
2025-01-05 20:05:00,QLD1,147.73,7652.02,20,5,1,6
2025-01-05 20:05:00,SA1,124.61358,1663.04,20,5,1,6
2025-01-05 20:05:00,TAS1,122.64678,1143.57,20,5,1,6
2025-01-05 20:05:00,VIC1,138.0,6908.81,20,5,1,6
2025-01-05 20:10:00,NSW1,160.02,9045.83,20,5,1,6
2025-01-05 20:10:00,QLD1,151.12984,7720.52,20,5,1,6
2025-01-05 20:10:00,SA1,134.12418,1692.09,20,5,1,6
2025-01-05 20:10:00,TAS1,129.13578,1146.31,20,5,1,6
2025-01-05 20:10:00,VIC1,145.2952,6869.99,20,5,1,6
2025-01-05 20:15:00,NSW1,147.68408,9007.39,20,5,1,6
2025-01-05 20:15:00,QLD1,140.99979,7626.92,20,5,1,6
2025-01-05 20:15:00,SA1,123.22566,1655.35,20,5,1,6
2025-01-05 20:15:00,TAS1,120.26,1137.87,20,5,1,6
2025-01-05 20:15:00,VIC1,133.998,6820.63,20,5,1,6
2025-01-05 20:20:00,NSW1,151.29505,8944.61,20,5,1,6
2025-01-05 20:20:00,QLD1,144.3693,7624.25,20,5,1,6
2025-01-05 20:20:00,SA1,121.97465,1648.97,20,5,1,6
2025-01-05 20:20:00,TAS1,120.26,1134.14,20,5,1,6
2025-01-05 20:20:00,VIC1,133.998,6767.19,20,5,1,6
2025-01-05 20:25:00,NSW1,144.22306,8913.06,20,5,1,6
2025-01-05 20:25:00,QLD1,136.56511,7556.31,20,5,1,6
2025-01-05 20:25:00,SA1,118.5777,1670.55,20,5,1,6
2025-01-05 20:25:00,TAS1,120.26,1140.18,20,5,1,6
2025-01-05 20:25:00,VIC1,130.0,6720.3,20,5,1,6
2025-01-05 20:30:00,NSW1,125.9198,8895.15,20,5,1,6
2025-01-05 20:30:00,QLD1,118.19533,7423.35,20,5,1,6
2025-01-05 20:30:00,SA1,105.44,1658.21,20,5,1,6
2025-01-05 20:30:00,TAS1,107.1303,1136.17,20,5,1,6
2025-01-05 20:30:00,VIC1,114.33603,6652.95,20,5,1,6
2025-01-05 20:35:00,NSW1,148.97337,8813.27,20,5,1,6
2025-01-05 20:35:00,QLD1,139.97544,7526.02,20,5,1,6
2025-01-05 20:35:00,SA1,120.47534,1655.26,20,5,1,6
2025-01-05 20:35:00,TAS1,120.26,1122.17,20,5,1,6
2025-01-05 20:35:00,VIC1,131.00661,6585.5,20,5,1,6
2025-01-05 20:40:00,NSW1,144.21796,8790.51,20,5,1,6
2025-01-05 20:40:00,QLD1,133.5,7397.49,20,5,1,6
2025-01-05 20:40:00,SA1,119.29997,1675.69,20,5,1,6
2025-01-05 20:40:00,TAS1,120.26,1116.82,20,5,1,6
2025-01-05 20:40:00,VIC1,129.05484,6555.04,20,5,1,6
2025-01-05 20:45:00,NSW1,138.91941,8736.69,20,5,1,6
2025-01-05 20:45:00,QLD1,128.59815,7428.37,20,5,1,6
2025-01-05 20:45:00,SA1,116.99,1683.27,20,5,1,6
2025-01-05 20:45:00,TAS1,118.26,1116.81,20,5,1,6
2025-01-05 20:45:00,VIC1,125.40977,6479.81,20,5,1,6
2025-01-05 20:50:00,NSW1,129.51573,8700.9,20,5,1,6
2025-01-05 20:50:00,QLD1,120.5,7375.3,20,5,1,6
2025-01-05 20:50:00,SA1,109.54971,1659.88,20,5,1,6
2025-01-05 20:50:00,TAS1,109.66663,1110.09,20,5,1,6
2025-01-05 20:50:00,VIC1,116.73962,6466.2,20,5,1,6
2025-01-05 20:55:00,NSW1,121.08836,8659.74,20,5,1,6
2025-01-05 20:55:00,QLD1,112.75,7365.86,20,5,1,6
2025-01-05 20:55:00,SA1,105.44,1666.63,20,5,1,6
2025-01-05 20:55:00,TAS1,103.31048,1103.11,20,5,1,6
